product1_DefaultCallProtocol;product1_ListenPort;product1_DefaultTransportProtocol;product1_Encryption;product1_SipZrtpAttribute;product1_AudioCodec;product1_VideoCodec;product1_Resolution;product1_SipMode;product1_H323Mode;product1_MTU;product1_DefaultCallRate;product1_MaxReceivedCallRate;product1_MaxTransmitedCallRate;product2_DefaultCallProtocol;product2_ListenPort;product2_DefaultTransportProtocol;product2_Encryption;product2_SipZrtpAttribute;product2_AudioCodec;product2_VideoCodec;product2_Resolution;product2_SipMode;product2_H323Mode;product2_MTU;product2_DefaultCallRate;product2_MaxReceivedCallRate;product2_MaxTransmitedCallRate;State
iptel.org;off;tls;off;auto;amr-wb-16000;auto;240;on;on;726;4585;4557;284;irc;on;auto;off;auto;pcma-8000;vp8;1080;on;off;932;4673;4560;3809;Failed
sip;off;tls;off;false;speex-8000;red;240;on;on;726;4585;3695;558;h323;on;auto;on;auto;silk-12000;vp8;1080;on;off;501;4796;106;3662;Failed
iptel.org;on;tcp;off;auto;silk-12000;h264;360;off;on;726;4585;1994;284;irc;on;auto;off;false;pcmu-8000;vp8;1080;on;off;1399;3022;3703;3809;Failed
ippi;off;udp;off;auto;amr-wb-16000;red;1080;off;off;641;4719;4837;2397;icq;on;udp;off;false;speex-16000;rtx;1080;on;on;1399;2562;162;4085;Connected
sip;off;tls;off;auto;pcma-8000;vp8;240;on;on;1079;4585;3695;284;irc;on;auto;off;auto;gsm-8000;auto;1080;on;on;681;4052;2738;3795;Failed
iptel.org;off;tls;off;false;amr-wb-16000;h264;240;on;on;726;4585;3695;284;h323;on;auto;off;false;speex-32000;ulpfec;1080;on;on;932;463;1893;3809;Failed
ippi;on;tcp;on;auto;silk-12000;h264;1080;off;off;1306;4639;4767;2490;googletalk;on;udp;off;true;speex-32000;h264;480;off;off;1309;289;4624;2069;Failed
sip;off;udp;off;auto;pcma-8000;vp8;480;on;on;1146;4585;871;284;icq;on;auto;off;true;silk-16000;ulpfec;1080;off;on;1258;4673;1893;3795;Failed
irc;off;tls;off;auto;pcmu-8000;vp8;1080;off;on;929;4585;4845;719;irc;on;auto;off;auto;gsm-8000;auto;1080;on;off;612;4673;4716;3809;Failed
iptel.org;on;auto;on;auto;silk-12000;h264;360;off;off;726;4585;4845;719;irc;on;auto;off;true;telephone-event-80000;rtx;1080;on;on;1258;4673;3468;3795;Failed
ippi;off;tcp;off;auto;silk-12000;h264;1080;off;off;1306;4639;4845;2531;iptel.org;on;auto;off;true;speex-32000;rtx;1080;on;on;1258;3022;1734;3535;Connected
ippi;on;auto;off;auto;silk-12000;h264;1080;off;on;1249;4727;4593;393;irc;on;auto;off;auto;silk-24000;rtx;480;on;off;1114;118;4525;1201;Failed
iptel.org;off;tls;off;auto;pcma-8000;auto;240;off;on;726;4585;1702;284;irc;on;tls;off;auto;telephone-event-80000;auto;480;on;off;997;3022;4272;3809;Failed
sip;off;tls;off;auto;pcma-8000;vp8;240;off;on;720;4727;2565;284;irc;on;auto;off;auto;silk-16000;ulpfec;1080;off;off;595;2629;3705;3549;Failed
ippi;on;auto;on;auto;silk-12000;red;1080;off;off;641;4719;4837;2397;icq;on;auto;off;true;gsm-8000;rtx;1080;on;on;867;2130;106;1842;Failed
iptel.org;on;tls;off;auto;speex-16000;h264;240;off;off;726;4585;4845;1396;irc;off;auto;off;auto;gsm-8000;auto;480;on;off;504;3022;1734;3535;Failed
iptel.org;off;tls;off;auto;pcma-8000;vp8;240;off;on;726;4585;4845;284;irc;on;auto;off;auto;gsm-8000;vp8;1080;on;off;1148;2562;162;4085;Failed
iptel.org;off;udp;off;auto;pcmu-8000;vp8;240;off;on;1066;4585;4845;719;irc;on;auto;off;auto;pcma-8000;auto;1080;on;on;595;2629;3705;3549;Failed
iptel.org;off;tcp;off;auto;pcma-8000;vp8;240;on;on;720;4727;2315;1914;h323;on;auto;off;auto;pcma-8000;vp8;1080;off;on;785;3870;1861;3920;Failed
iptel.org;off;auto;off;auto;pcma-8000;auto;240;off;on;726;4585;4845;284;irc;off;auto;off;false;gsm-8000;auto;1080;on;on;1038;4657;1776;3662;Connected
sip;off;tls;off;false;auto;vp8;240;on;on;726;4585;2315;284;h323;on;auto;off;auto;silk-12000;vp8;1080;on;off;501;3016;505;3795;Failed
iptel.org;off;tls;off;auto;pcmu-8000;vp8;480;off;on;726;4585;2668;284;irc;on;auto;off;true;gsm-8000;ulpfec;1080;on;on;932;2562;162;3809;Failed
iptel.org;off;tls;off;true;pcmu-8000;auto;240;on;off;1032;4585;4845;1080;irc;on;auto;off;auto;g722-16000;vp8;1080;on;off;997;3022;3705;3549;Failed
iptel.org;off;tls;off;auto;pcma-8000;auto;240;on;on;720;4585;1022;809;googletalk;on;auto;off;auto;ilbc-8000;vp8;1080;on;on;1258;2562;106;3662;Failed
iptel.org;off;tls;off;auto;pcma-8000;auto;240;on;on;720;4585;4599;393;irc;on;auto;off;auto;g722-16000;auto;480;on;off;997;3022;4716;3902;Failed
iptel.org;off;tls;off;auto;pcmu-8000;vp8;480;off;on;726;4585;4845;284;irc;on;auto;off;auto;pcma-8000;auto;1080;off;off;988;4633;4716;3809;Failed
ippi;on;auto;on;auto;silk-12000;h264;720;off;off;1422;719;4767;2544;ippi;on;udp;off;true;speex-32000;h264;480;off;off;1356;289;505;3795;Failed
sip;off;tls;off;true;auto;vp8;480;on;on;726;4585;2315;284;h323;off;auto;off;auto;telephone-event-80000;vp8;1080;on;off;1220;2562;1893;3809;Failed
iptel.org;on;tls;off;true;amr-wb-16000;red;360;on;on;1146;4585;1079;284;icq;on;auto;off;auto;auto;rtx;1080;on;on;1315;4000;1893;3809;Failed
iptel.org;off;tls;off;auto;pcma-8000;auto;240;off;on;720;4941;2315;1914;h323;on;auto;off;true;pcma-8000;vp8;1080;on;on;785;3870;1861;3920;Failed
sip;off;tls;off;auto;pcma-8000;auto;240;off;on;726;4585;4845;284;irc;on;auto;off;auto;silk-12000;vp8;1080;on;on;997;3022;2543;3838;Failed
iptel.org;off;tls;off;auto;pcma-8000;vp8;240;off;on;726;4585;1211;284;irc;on;auto;off;false;silk-8000;auto;480;on;off;596;4530;2723;3657;Failed
sip;off;tls;off;auto;pcma-8000;auto;240;on;on;707;4585;3010;809;irc;on;auto;off;auto;pcma-8000;ulpfec;1080;on;off;1331;2623;1490;3662;Failed
sip;off;tls;off;auto;auto;auto;240;off;on;726;4585;4845;284;irc;on;auto;off;auto;gsm-8000;auto;1080;on;on;681;4052;2738;3795;Failed
iptel.org;off;tls;off;auto;pcmu-8000;h264;240;off;on;726;4585;1079;284;irc;on;auto;off;false;silk-8000;vp8;480;on;off;596;4530;2723;3657;Failed
sip;off;tls;off;auto;opus-48000;auto;240;off;on;726;4585;4845;1080;irc;on;auto;off;auto;g722-16000;vp8;1080;on;off;821;3922;1961;3549;Failed
iptel.org;on;tcp;besteffort;auto;silk-12000;h264;360;off;off;684;4719;4447;4679;ippi;on;udp;off;false;speex-16000;h264;480;off;off;1026;912;4768;2069;Connected
sip;off;tls;off;auto;auto;vp8;240;on;on;726;4585;2662;284;irc;on;auto;off;auto;pcma-8000;auto;1080;on;off;997;3022;4716;3535;Failed
iptel.org;on;auto;on;auto;silk-12000;red;1080;off;off;641;4719;4837;2397;icq;on;auto;off;false;speex-16000;rtx;480;off;off;1309;289;4624;2069;Failed
iptel.org;off;tls;off;auto;pcma-8000;auto;240;off;on;726;4585;1702;284;iptel.org;on;auto;off;true;silk-16000;red;1080;off;on;1258;4673;1893;3795;Failed
iptel.org;off;tls;off;false;speex-8000;red;240;on;on;726;4585;2315;284;irc;on;auto;off;auto;telephone-event-80000;rtx;1080;on;on;1315;4000;1893;3626;Connected
sip;off;tcp;off;auto;pcma-8000;vp8;240;off;on;720;4727;2565;284;irc;on;auto;off;true;gsm-8000;ulpfec;1080;off;off;665;2562;162;3838;Failed
ippi;off;udp;off;false;amr-wb-16000;red;480;off;on;1146;4585;571;284;icq;on;auto;off;false;auto;rtx;1080;off;on;1315;4000;1893;3533;Connected
icq;on;auto;besteffort;true;silk-12000;red;1080;off;off;1422;1344;1733;2490;icq;on;udp;off;true;speex-32000;h264;480;off;on;1356;1727;1883;2069;Connected
sip;off;tls;off;auto;pcma-8000;vp8;240;off;off;720;4585;1022;809;irc;on;auto;off;auto;ilbc-8000;vp8;1080;on;on;1258;2562;106;3662;Failed
iptel.org;off;tls;off;auto;pcma-8000;auto;240;off;on;726;4585;4845;1080;irc;on;auto;off;true;silk-16000;rtx;1080;on;on;945;3863;806;4826;Failed
iptel.org;off;tls;off;auto;amr-wb-16000;red;240;on;on;1146;4585;2079;284;icq;on;auto;off;auto;silk-12000;rtx;1080;on;on;1107;3550;1215;1761;Connected
iptel.org;on;auto;off;auto;pcma-8000;vp8;720;on;on;1026;4585;1022;809;irc;on;auto;off;auto;ilbc-8000;ulpfec;1080;on;on;945;3863;806;3856;Failed
iptel.org;on;udp;off;auto;silk-12000;h264;1080;on;off;1306;4639;4845;295;iptel.org;on;auto;off;false;silk-16000;rtx;360;on;on;595;2629;1912;3535;Connected
iptel.org;off;tcp;off;auto;gsm-8000;red;480;off;on;1146;4585;1079;284;icq;on;auto;off;auto;telephone-event-80000;rtx;1080;on;on;1315;4000;1893;3626;Connected
ippi;on;auto;on;auto;silk-12000;red;1080;off;on;641;4719;4837;2397;icq;on;auto;off;false;speex-16000;rtx;1080;on;off;525;3922;106;4079;Failed
ippi;on;udp;off;auto;silk-12000;h264;360;off;off;1422;1344;4767;2544;icq;on;udp;off;true;opus-48000;h264;480;off;off;1309;289;4624;2069;Connected
iptel.org;off;auto;off;auto;silk-12000;red;1080;off;off;641;4719;4845;284;irc;on;auto;off;auto;pcma-8000;auto;1080;off;off;596;4530;2723;3662;Connected
ippi;on;udp;off;auto;pcmu-8000;h264;360;off;off;684;4951;4767;1871;iptel.org;on;auto;off;auto;telephone-event-80000;rtx;1080;off;on;681;4052;4406;3795;Connected
ippi;on;auto;off;auto;silk-12000;h264;1080;on;off;1306;4639;4845;295;iptel.org;on;auto;off;false;silk-16000;rtx;360;off;on;595;2629;1912;3535;Failed
iptel.org;off;udp;off;auto;pcma-8000;auto;1080;off;off;726;4585;4845;1080;irc;on;auto;off;auto;g722-16000;auto;480;off;on;680;2130;106;3872;Failed
sip;off;tls;off;auto;auto;vp8;240;off;off;726;4585;4845;1080;irc;on;auto;off;auto;g722-16000;vp8;1080;on;off;932;4673;4560;3809;Failed
sip;off;tls;off;auto;pcma-8000;vp8;240;off;on;726;4585;1211;284;irc;on;auto;off;false;amr-wb-16000;auto;720;on;off;785;3934;466;3775;Failed
ippi;off;tls;off;false;pcma-8000;auto;240;off;on;726;4585;1096;284;irc;on;auto;on;auto;silk-24000;vp8;1080;on;off;501;4796;106;3662;Failed
iptel.org;off;auto;off;auto;pcma-8000;auto;240;off;on;726;4585;4845;284;irc;on;auto;off;false;gsm-8000;auto;1080;on;on;1038;4657;1776;3662;Connected
ippi;on;tcp;on;auto;silk-12000;h264;1080;off;off;1306;4639;4767;2490;irc;on;auto;off;true;silk-12000;rtx;1080;on;on;1112;4796;1965;3662;Failed
irc;off;tls;off;auto;pcma-8000;auto;480;off;on;726;4585;3241;393;irc;on;auto;off;auto;silk-24000;auto;1080;on;on;595;2629;3705;3795;Failed
sip;off;tls;off;auto;pcma-8000;auto;240;off;on;726;4585;2315;1043;irc;on;auto;off;false;g722-16000;auto;480;on;off;591;606;3711;3535;Failed
iptel.org;off;tcp;off;auto;pcma-8000;auto;240;on;on;739;4585;3695;284;irc;on;auto;off;false;ilbc-8000;vp8;1080;on;off;997;3114;4716;3809;Failed
iptel.org;off;tls;off;auto;silk-12000;red;1080;off;off;1324;4719;4837;2397;ippi;on;auto;off;true;opus-48000;h264;480;off;on;997;3022;720;3809;Connected
sip;off;tls;off;auto;pcmu-8000;vp8;240;off;off;1032;4585;4845;1080;irc;on;auto;off;auto;g722-16000;ulpfec;1080;on;on;932;4673;1893;3809;Failed
iptel.org;on;tcp;off;true;amr-wb-16000;auto;240;off;off;681;4585;4845;393;irc;on;auto;off;auto;pcma-8000;vp8;1080;on;off;1220;2562;1893;3809;Failed
irc;off;tls;off;true;auto;auto;480;on;on;726;4585;1022;809;irc;on;auto;off;auto;ilbc-8000;vp8;1080;on;off;1057;3870;106;3662;Failed
irc;off;tls;off;auto;pcma-8000;auto;240;off;on;726;4585;4595;1080;irc;on;auto;off;true;gsm-8000;auto;1080;on;off;595;2629;3705;3549;Failed
iptel.org;off;tls;off;auto;pcma-8000;auto;240;off;on;1102;4585;4845;284;irc;on;auto;off;auto;opus-48000;ulpfec;1080;off;on;1393;3394;877;3662;Failed
sip;off;tls;off;auto;pcmu-8000;vp8;240;on;on;726;4585;2198;719;irc;on;auto;off;auto;silk-12000;vp8;1080;on;on;997;3022;2479;3838;Failed
iptel.org;off;tls;off;false;silk-12000;vp8;240;off;on;726;4585;2315;284;irc;on;auto;off;auto;telephone-event-80000;vp8;1080;on;off;932;4673;4560;3809;Failed
sip;off;tls;on;auto;auto;vp8;240;off;on;726;4585;4845;719;irc;on;auto;off;auto;g722-16000;auto;480;on;off;997;3022;4716;3902;Failed
ippi;on;auto;on;auto;silk-12000;h264;360;off;on;684;4719;4939;2544;ippi;off;udp;off;true;silk-12000;rtx;1080;on;off;612;3168;1965;2231;Failed
iptel.org;on;auto;off;auto;silk-12000;h264;1080;off;on;552;4719;4767;719;irc;on;auto;off;auto;opus-48000;auto;1080;on;off;1492;4796;1965;3662;Connected
sip;off;udp;off;auto;pcma-8000;auto;240;on;on;720;4585;1022;809;irc;on;auto;off;auto;pcma-8000;auto;1080;off;on;1345;2629;3703;3809;Failed
iptel.org;off;tls;off;auto;pcmu-8000;vp8;480;off;on;726;4585;2668;284;irc;on;auto;off;true;gsm-8000;ulpfec;480;off;on;1393;3394;877;3699;Failed
ippi;on;auto;off;auto;silk-12000;h264;1080;off;on;552;4719;4767;719;irc;on;auto;off;auto;opus-48000;auto;1080;on;off;1492;4796;1965;3662;Connected
sip;off;tls;on;false;auto;vp8;240;on;on;726;4585;2315;284;h323;on;auto;off;auto;silk-12000;vp8;1080;on;off;501;3022;3703;3809;Failed
sip;off;udp;off;auto;pcma-8000;vp8;240;off;on;726;4585;1714;284;irc;on;auto;off;auto;g722-16000;ulpfec;480;on;off;747;3022;1861;3662;Failed
iptel.org;off;udp;off;auto;pcma-8000;auto;480;off;on;726;4585;4593;393;irc;on;auto;off;auto;gsm-8000;vp8;1080;off;off;890;3016;505;3809;Failed
ippi;on;udp;off;auto;pcmu-8000;h264;480;off;off;1306;4639;4845;2531;iptel.org;on;auto;off;false;silk-16000;rtx;360;off;off;997;3022;144;3809;Failed
iptel.org;on;tcp;off;false;amr-wb-16000;red;480;off;on;1146;4585;1079;284;icq;on;auto;off;false;auto;rtx;240;on;on;1315;4000;1893;3809;Connected
sip;off;tls;off;auto;pcma-8000;auto;240;off;on;726;4585;906;284;irc;off;auto;off;auto;silk-12000;vp8;1080;on;off;1399;3022;3703;3809;Failed
ippi;on;auto;off;auto;silk-12000;red;1080;off;off;1422;1344;4767;2490;icq;on;auto;off;true;auto;rtx;1080;on;on;867;2130;106;1842;Failed
sip;off;tls;off;auto;pcmu-8000;vp8;240;off;off;1032;4585;4845;1080;irc;on;auto;off;auto;g722-16000;ulpfec;480;on;off;591;4673;3711;3535;Failed
iptel.org;off;tcp;off;true;pcma-8000;vp8;240;off;on;739;4585;3695;284;irc;on;auto;off;auto;pcma-8000;vp8;1080;on;off;932;3481;4560;3809;Failed
sip;off;tls;off;auto;auto;auto;240;off;on;726;4585;4845;284;irc;on;auto;off;auto;gsm-8000;auto;480;on;off;1468;2463;1121;3662;Failed
iptel.org;on;udp;off;auto;silk-12000;h264;1080;on;off;1306;4639;4845;295;iptel.org;on;auto;off;false;silk-16000;rtx;1080;off;on;1012;3394;1750;3699;Connected
sip;off;tcp;off;auto;pcma-8000;vp8;240;off;on;720;4727;4845;1080;irc;on;auto;off;true;gsm-8000;auto;1080;on;off;595;2629;3705;3549;Failed
iptel.org;on;udp;besteffort;auto;silk-12000;red;1080;off;off;1324;4719;4837;2397;ippi;on;auto;off;true;opus-48000;h264;480;off;off;1026;912;4768;2069;Failed
iptel.org;on;tls;off;auto;pcmu-8000;vp8;480;off;on;726;4585;4593;393;irc;on;auto;off;auto;silk-12000;vp8;1080;off;on;1322;2629;3519;3662;Failed
iptel.org;off;tls;off;false;speex-8000;red;240;on;on;720;4585;1022;809;irc;on;auto;off;false;pcma-8000;ulpfec;1080;on;on;785;3870;466;3775;Failed
iptel.org;on;auto;on;auto;silk-12000;red;1080;off;off;1422;1344;4767;2490;irc;on;auto;off;true;speex-32000;h264;480;off;off;1445;289;4624;1681;Failed
sip;off;tls;off;auto;pcmu-8000;vp8;240;off;off;726;4585;4845;1080;irc;on;auto;off;auto;silk-16000;auto;480;on;off;591;4673;4560;3809;Failed
iptel.org;off;tls;off;auto;silk-8000;vp8;240;on;on;726;4585;4845;284;irc;on;auto;off;auto;ilbc-8000;vp8;1080;on;off;596;4530;2723;3662;Failed
ippi;on;udp;off;true;silk-12000;red;1080;off;on;720;4727;4593;393;irc;on;auto;off;auto;telephone-event-80000;rtx;1080;on;on;681;4052;4406;851;Failed
iptel.org;off;tls;off;auto;speex-16000;h264;1080;on;off;1306;4639;4845;295;iptel.org;on;auto;off;auto;g722-16000;rtx;360;off;on;890;3016;4406;851;Failed
sip;off;udp;off;auto;pcma-8000;auto;240;off;on;726;4585;4845;284;irc;on;auto;off;true;gsm-8000;auto;1080;on;off;595;2629;2377;3809;Failed
ippi;off;tcp;off;auto;silk-12000;h264;1080;off;off;1306;4639;4845;2531;iptel.org;on;auto;off;true;speex-32000;rtx;1080;on;on;1258;4673;1786;2069;Failed
ippi;on;auto;off;auto;amr-wb-16000;red;480;on;on;1146;4585;3043;284;icq;off;auto;off;auto;telephone-event-80000;rtx;1080;on;on;1315;4000;1893;3626;Failed
iptel.org;off;tls;off;auto;auto;vp8;240;on;on;726;4585;4845;284;irc;on;auto;off;auto;ilbc-8000;vp8;1080;on;off;596;4530;2723;3662;Failed
iptel.org;off;tls;off;auto;speex-16000;h264;240;on;on;726;4585;1022;809;irc;on;auto;off;auto;ilbc-8000;vp8;1080;off;on;1258;2562;106;3662;Failed
ippi;off;tcp;off;auto;silk-12000;h264;480;off;off;891;4639;4845;2531;iptel.org;on;auto;off;false;silk-16000;rtx;1080;on;off;945;3863;806;3856;Failed
iptel.org;off;auto;on;auto;silk-12000;h264;1080;off;off;1306;4639;4845;2531;iptel.org;on;auto;off;true;speex-32000;h264;480;off;off;1478;4530;2723;3657;Failed
iptel.org;on;auto;off;auto;silk-12000;h264;360;off;off;726;4585;4845;284;irc;on;auto;off;auto;pcma-8000;auto;1080;on;off;1399;2562;162;4085;Failed
iptel.org;off;udp;off;auto;pcmu-8000;h264;480;on;on;1146;4585;1079;284;irc;on;auto;off;auto;speex-32000;auto;1080;on;off;754;2623;106;3662;Failed
ippi;on;auto;besteffort;auto;silk-12000;red;240;on;on;1146;4585;2079;284;icq;on;auto;off;auto;silk-12000;rtx;1080;on;on;1038;2130;106;1842;Connected
ippi;on;auto;off;auto;silk-12000;red;1080;off;off;641;4719;4845;284;irc;on;auto;off;auto;pcma-8000;auto;1080;off;off;596;4530;2723;3662;Connected
iptel.org;off;auto;off;auto;pcma-8000;vp8;720;on;on;1026;4585;1022;809;irc;on;auto;off;auto;ilbc-8000;ulpfec;1080;on;on;945;3863;806;3856;Failed
sip;off;tls;on;auto;auto;vp8;240;off;off;726;4585;4845;1080;irc;on;auto;off;auto;g722-16000;vp8;1080;on;off;932;4673;4560;3809;Failed
iptel.org;on;auto;on;auto;silk-12000;red;1080;off;off;641;4719;4837;2397;icq;on;auto;off;true;speex-32000;h264;480;off;off;1309;289;4624;2069;Failed
iptel.org;off;udp;off;false;amr-wb-16000;red;480;off;on;720;4727;4593;393;irc;on;auto;besteffort;auto;speex-32000;auto;1080;on;off;1331;2623;106;3662;Connected
icq;on;auto;besteffort;auto;silk-12000;red;1080;off;off;1422;1344;4767;2544;icq;on;auto;off;true;g722-16000;h264;480;off;on;1356;1727;505;2982;Failed
sip;off;tls;off;auto;pcma-8000;vp8;240;on;on;1079;4585;3695;284;h323;on;auto;off;auto;pcma-8000;ulpfec;1080;on;on;953;2190;1861;3920;Failed
sip;off;tls;off;auto;pcma-8000;vp8;240;on;on;726;4585;4845;284;irc;on;auto;off;auto;g722-16000;auto;480;off;off;1248;4263;3705;3676;Failed
ippi;on;auto;off;true;amr-wb-16000;red;1080;off;off;1422;1344;4767;2544;icq;on;auto;off;true;g722-16000;h264;480;off;on;1356;1727;505;2982;Failed
iptel.org;on;tls;off;auto;speex-16000;auto;240;off;on;859;4585;4845;719;irc;on;auto;off;false;amr-wb-16000;vp8;480;on;off;1468;2463;1121;3662;Failed
sip;off;tls;off;true;auto;vp8;240;on;on;726;4585;4845;284;irc;off;auto;off;auto;telephone-event-80000;rtx;1080;on;on;584;4974;89;3626;Failed
sip;off;tcp;off;auto;pcmu-8000;vp8;240;off;off;1032;4585;4845;1080;irc;on;auto;off;auto;g722-16000;vp8;1080;on;off;997;2629;3519;3662;Failed
irc;off;tls;off;auto;pcma-8000;auto;240;off;on;726;4585;4845;719;h323;on;auto;off;auto;gsm-8000;auto;1080;on;off;1478;4530;2723;3657;Connected
iptel.org;off;udp;off;auto;pcmu-8000;h264;480;on;on;1146;4585;1079;284;irc;on;auto;off;auto;speex-32000;ulpfec;1080;on;on;932;463;1893;3809;Failed
iptel.org;on;udp;off;auto;silk-12000;h264;240;off;off;1032;4585;4845;1080;irc;on;auto;off;auto;telephone-event-80000;vp8;1080;on;off;997;3022;3703;3809;Failed
sip;off;tls;off;auto;pcmu-8000;vp8;240;off;off;726;4585;4845;284;irc;off;auto;off;auto;pcma-8000;auto;1080;off;off;596;4530;2723;3662;Failed
sip;off;tls;off;auto;pcma-8000;auto;480;off;on;726;4727;4845;284;irc;on;auto;off;auto;gsm-8000;auto;1080;on;off;501;2278;3016;3549;Failed
iptel.org;on;tls;besteffort;auto;amr-wb-16000;red;240;on;on;1146;4585;513;284;icq;on;auto;off;auto;silk-12000;rtx;1080;on;on;867;3022;720;3809;Failed
ippi;off;udp;off;false;amr-wb-16000;red;480;on;on;1146;4585;1079;284;icq;on;auto;off;auto;silk-12000;vp8;1080;on;on;602;2923;1880;3535;Failed
iptel.org;off;udp;off;auto;pcmu-8000;vp8;240;off;on;1066;4585;1022;809;iptel.org;on;auto;off;auto;auto;vp8;1080;on;off;542;3022;720;3809;Failed
irc;off;tls;off;auto;pcma-8000;rtx;240;off;off;726;4585;4845;1080;irc;on;auto;off;auto;g722-16000;vp8;1080;on;off;587;3922;1961;3549;Failed
iptel.org;off;tls;off;auto;pcma-8000;auto;240;off;on;726;4585;4845;284;irc;on;auto;off;auto;pcma-8000;auto;1080;on;off;988;3114;4716;3549;Connected
sip;off;tls;off;auto;pcmu-8000;vp8;240;off;off;726;4585;4845;284;irc;on;auto;off;auto;pcma-8000;auto;1080;off;off;1356;2562;1893;3809;Failed
iptel.org;on;udp;off;auto;pcma-8000;auto;360;off;off;726;4585;4845;1080;irc;on;auto;off;auto;g722-16000;auto;480;on;off;1399;2562;162;4085;Failed
sip;off;tls;off;auto;auto;auto;240;off;on;726;4585;4845;284;irc;on;auto;off;auto;gsm-8000;auto;1080;on;off;501;2278;3016;3549;Failed
iptel.org;off;tls;on;auto;silk-12000;h264;1080;off;off;1306;4639;4845;954;iptel.org;on;auto;off;true;speex-32000;h264;480;off;off;1478;4530;2723;3657;Failed
icq;on;auto;besteffort;auto;silk-12000;red;1080;off;off;1422;1344;4767;2490;icq;on;udp;off;true;speex-32000;h264;480;off;off;1309;289;1861;3872;Connected
iptel.org;on;tcp;off;true;amr-wb-16000;red;1080;on;off;1306;4639;4845;295;iptel.org;on;auto;off;auto;g722-16000;rtx;1080;off;on;747;2483;106;3662;Failed
iptel.org;off;tls;off;true;auto;auto;240;on;on;726;4585;4557;284;irc;on;auto;off;auto;pcma-8000;vp8;1080;on;off;932;4673;4560;3809;Failed
iptel.org;off;tls;off;auto;speex-16000;h264;240;off;on;726;4585;1211;284;irc;on;auto;off;false;amr-wb-16000;auto;720;on;off;785;3934;466;3775;Connected
iptel.org;off;tls;off;false;amr-wb-16000;red;480;on;on;901;4585;1079;1929;icq;off;auto;off;true;silk-16000;rtx;1080;on;on;1331;289;2080;2069;Failed
ippi;on;auto;off;auto;silk-12000;h264;1080;off;on;1222;4719;4767;2544;ippi;on;auto;off;true;opus-48000;h264;480;off;off;1026;912;2080;2184;Failed
iptel.org;off;tls;off;auto;speex-16000;red;480;off;on;1146;4585;1079;284;googletalk;on;auto;off;auto;auto;rtx;1080;on;on;1315;4000;1893;3809;Connected
iptel.org;off;tls;off;auto;pcmu-8000;vp8;480;off;on;726;4585;2316;284;irc;on;auto;off;auto;silk-16000;ulpfec;1080;off;off;595;2629;3705;3549;Failed
sip;off;tls;off;auto;pcma-8000;auto;240;on;on;758;4585;1022;809;iptel.org;on;auto;off;auto;auto;vp8;1080;on;off;542;3022;720;3809;Failed
sip;off;udp;off;auto;pcma-8000;auto;240;off;on;726;4585;4845;284;irc;on;auto;off;auto;g722-16000;vp8;1080;on;off;997;3022;720;3809;Failed
sip;off;tls;on;auto;pcma-8000;auto;240;off;on;726;4727;4599;393;irc;on;auto;off;auto;pcma-8000;vp8;1080;on;off;1220;2562;1893;3809;Failed
ippi;on;auto;on;false;silk-12000;h264;1080;off;off;908;4639;4845;789;iptel.org;on;auto;off;auto;telephone-event-80000;rtx;1080;off;on;1309;289;1509;1842;Failed
sip;off;tls;off;auto;auto;vp8;240;on;on;726;4585;2662;284;irc;on;auto;off;auto;pcma-8000;auto;1080;on;off;997;3022;106;3533;Failed
sip;off;udp;off;auto;pcma-8000;h264;240;on;on;1079;4585;3033;284;h323;on;auto;off;auto;pcma-8000;ulpfec;1080;on;on;525;3922;3705;3549;Failed
sip;off;tls;off;true;pcma-8000;auto;240;off;off;726;4585;1096;284;irc;on;auto;off;auto;g722-16000;ulpfec;1080;on;off;591;4673;3711;3535;Failed
sip;off;tls;off;auto;pcma-8000;auto;240;off;off;726;4585;4845;1080;h323;on;auto;off;false;speex-32000;ulpfec;1080;on;on;932;463;1893;3809;Failed
iptel.org;off;tls;off;auto;speex-16000;h264;240;off;off;1084;4585;4845;719;irc;on;auto;off;auto;pcma-8000;rtx;1080;off;off;610;4673;1263;3535;Failed
iptel.org;off;tls;off;auto;pcma-8000;auto;240;off;on;726;4585;4845;1080;irc;on;auto;off;true;silk-16000;rtx;1080;on;on;945;289;2429;2069;Connected
ippi;off;udp;off;false;amr-wb-16000;red;480;off;on;1146;4585;1079;1929;icq;off;auto;off;auto;opus-48000;ulpfec;1080;off;on;1393;3394;877;3662;Failed
ippi;on;auto;off;auto;amr-wb-16000;red;1080;off;off;1422;4010;4767;2544;icq;on;auto;off;true;g722-16000;rtx;480;off;on;1468;3982;1121;3662;Failed
iptel.org;off;tls;off;auto;silk-12000;h264;1080;on;off;1306;4639;4845;295;iptel.org;on;auto;off;false;silk-16000;rtx;360;on;on;595;2629;1912;3535;Failed
iptel.org;off;tls;off;false;amr-wb-16000;h264;240;on;on;726;4585;3695;284;h323;off;auto;off;auto;silk-16000;ulpfec;1080;off;on;1258;763;1893;3795;Failed
iptel.org;off;udp;off;auto;pcma-8000;ulpfec;480;on;on;726;4585;3695;284;h323;on;auto;off;auto;silk-12000;vp8;1080;on;off;1150;3016;505;3795;Failed
ippi;on;auto;on;auto;silk-12000;red;1080;off;off;1422;1344;4767;2544;icq;on;udp;off;true;opus-48000;h264;480;off;off;1309;289;4624;2069;Failed
