product1_DefaultCallProtocol;product1_ListenPort;product1_DefaultTransportProtocol;product1_Encryption;product1_SipZrtpAttribute;product1_AudioCodec;product1_VideoCodec;product1_Resolution;product1_SipMode;product1_H323Mode;product1_MTU;product1_DefaultCallRate;product1_MaxReceivedCallRate;product1_MaxTransmitedCallRate;product2_DefaultCallProtocol;product2_ListenPort;product2_DefaultTransportProtocol;product2_Encryption;product2_SipZrtpAttribute;product2_AudioCodec;product2_VideoCodec;product2_Resolution;product2_SipMode;product2_H323Mode;product2_MTU;product2_DefaultCallRate;product2_MaxReceivedCallRate;product2_MaxTransmitedCallRate;State
ippi;on;tcp;besteffort;auto;silk-24000;rtx;1080;off;on;1489;4846;744;87;googletalk;on;auto;besteffort;auto;silk-8000;vp8;240;off;on;707;498;773;4368;Failed
ippi;on;auto;besteffort;auto;silk-24000;red;1080;on;off;1489;4405;576;4932;aim;on;auto;besteffort;auto;ilbc-8000;ulpfec;240;off;on;707;169;95;3897;Failed
googletalk;on;auto;besteffort;auto;silk-24000;vp8;1080;off;on;1489;4573;576;120;iptel.org;on;auto;besteffort;auto;ilbc-8000;ulpfec;240;off;on;707;3118;461;3897;Failed
iptel.org;on;auto;off;true;pcmu-8000;h264;720;off;off;852;1270;1931;4655;googletalk;off;tls;off;false;pcma-8000;ulpfec;1080;on;off;538;4565;4649;1110;Failed
ippi;on;tcp;off;false;speex-16000;h264;240;off;on;1228;4889;2760;1557;googletalk;on;auto;besteffort;false;pcma-8000;ulpfec;240;on;on;570;3863;473;559;Failed
googletalk;on;auto;besteffort;auto;silk-24000;rtx;1080;off;on;1489;4016;576;120;h323;on;udp;besteffort;auto;ilbc-8000;ulpfec;240;off;on;707;312;684;4368;Failed
ippi;on;auto;besteffort;auto;silk-24000;rtx;1080;off;on;1489;4846;744;87;googletalk;on;auto;besteffort;auto;ilbc-8000;vp8;240;off;on;707;498;684;4368;Failed
ippi;on;auto;besteffort;auto;silk-24000;h264;720;off;off;1159;2399;4877;235;ippi;off;auto;besteffort;auto;auto;ulpfec;240;on;on;707;2573;4969;883;Failed
ippi;on;auto;off;auto;speex-16000;h264;360;off;on;852;1904;2675;2081;googletalk;on;tcp;off;false;pcma-8000;auto;240;off;off;663;3080;631;4368;Failed
googletalk;on;auto;besteffort;auto;silk-24000;vp8;1080;off;off;1159;2399;4877;235;ippi;on;auto;besteffort;auto;auto;ulpfec;240;off;on;707;2209;684;847;Failed
ippi;on;tcp;off;true;speex-16000;h264;360;off;on;852;1938;2675;4655;googletalk;on;tls;on;false;pcma-8000;h264;1080;on;off;658;2897;684;4368;Failed
ippi;on;auto;besteffort;auto;silk-24000;red;1080;off;on;1489;1938;2675;4655;googletalk;on;tls;on;false;pcma-8000;h264;1080;off;off;658;2209;2792;1110;Failed
ippi;on;auto;besteffort;auto;pcmu-8000;h264;720;off;off;760;1904;2637;4655;googletalk;on;auto;off;false;pcma-8000;h264;480;on;off;538;4568;711;847;Failed
googletalk;on;auto;besteffort;true;silk-24000;h264;1080;on;off;1083;1904;2637;3722;googletalk;on;tls;besteffort;auto;pcmu-8000;ulpfec;1080;on;off;538;4565;2792;1110;Failed
ippi;on;auto;besteffort;auto;silk-24000;rtx;1080;off;on;1489;4846;744;87;googletalk;on;auto;besteffort;auto;pcma-8000;auto;360;off;on;707;4945;631;1110;Failed
h323;on;auto;besteffort;auto;silk-24000;h264;1080;off;off;1137;1978;3946;120;icq;on;auto;besteffort;auto;auto;ulpfec;1080;on;off;538;4565;2792;1110;Connected
h323;on;auto;besteffort;auto;pcmu-8000;h264;720;off;off;852;575;1755;4231;googletalk;off;tls;off;false;pcmu-8000;ulpfec;1080;on;off;538;4565;2792;1110;Failed
googletalk;on;auto;besteffort;auto;pcmu-8000;h264;720;off;off;1366;1904;1962;4655;googletalk;off;tls;off;false;pcma-8000;h264;1080;on;off;538;4565;2792;1110;Connected
ippi;on;auto;besteffort;true;pcmu-8000;h264;720;off;off;852;1904;3301;3722;googletalk;on;tls;besteffort;false;pcmu-8000;ulpfec;1080;on;off;538;4565;2792;1110;Failed
ippi;on;auto;besteffort;auto;silk-24000;red;1080;off;on;890;1904;2675;3344;googletalk;on;tls;besteffort;false;pcma-8000;ulpfec;1080;on;on;678;4565;2792;1110;Failed
h323;on;auto;besteffort;true;pcmu-8000;h264;720;off;off;852;1904;2637;3722;googletalk;off;tls;off;false;pcma-8000;h264;1080;on;off;707;2573;711;3684;Connected
ippi;off;tls;off;auto;speex-16000;h264;720;off;on;852;2024;1755;3236;googletalk;on;tls;off;false;pcma-8000;auto;1080;on;off;663;4052;684;559;Connected
h323;on;auto;besteffort;auto;silk-24000;red;1080;on;off;1137;2399;1800;188;ippi;off;auto;besteffort;auto;pcmu-8000;ulpfec;1080;on;on;707;4112;473;423;Failed
googletalk;on;udp;besteffort;auto;silk-24000;red;1080;on;off;1489;4405;576;4932;aim;on;tcp;besteffort;auto;ilbc-8000;ulpfec;240;off;on;625;3118;631;1110;Failed
iptel.org;on;auto;besteffort;auto;speex-16000;h264;360;off;on;1489;4016;576;1507;googletalk;on;tcp;besteffort;auto;pcma-8000;ulpfec;240;off;on;663;3118;711;943;Failed
ippi;on;auto;besteffort;true;speex-16000;h264;720;off;on;864;1938;2675;4655;googletalk;on;tls;on;false;pcma-8000;h264;1080;on;off;658;2897;684;1402;Failed
ippi;on;tls;off;false;silk-24000;rtx;360;off;on;1489;4016;576;120;googletalk;on;auto;besteffort;auto;ilbc-8000;ulpfec;240;off;on;634;3118;461;3859;Failed
ippi;on;auto;besteffort;auto;speex-16000;h264;480;off;on;1366;1904;2637;3722;googletalk;on;tls;on;false;pcma-8000;auto;720;off;on;674;4220;461;1402;Connected
h323;on;auto;besteffort;auto;silk-24000;red;1080;off;off;1218;1904;2723;4655;googletalk;on;tcp;off;false;pcmu-8000;ulpfec;1080;on;off;635;4565;2792;1110;Connected
ippi;on;tcp;off;false;speex-16000;h264;240;off;on;1228;4889;2760;1557;googletalk;on;udp;off;false;pcma-8000;auto;360;off;on;654;3118;631;1110;Failed
ippi;on;auto;besteffort;auto;silk-24000;red;1080;off;on;1489;4016;576;2793;googletalk;on;auto;besteffort;false;pcma-8000;auto;1080;on;off;663;3118;631;4345;Failed
ippi;on;tls;off;false;speex-16000;h264;480;off;on;1059;4235;1136;571;googletalk;on;udp;off;false;pcma-8000;auto;1080;off;off;654;2517;461;3897;Connected
ippi;on;tls;off;false;speex-16000;h264;240;off;on;1228;4889;2760;1557;googletalk;on;tcp;off;false;pcma-8000;auto;1080;on;off;658;2573;711;3112;Failed
googletalk;on;auto;besteffort;auto;silk-24000;red;1080;off;on;1489;4016;576;2793;googletalk;on;udp;besteffort;auto;pcma-8000;auto;360;off;on;707;4945;631;1110;Connected
ippi;on;tcp;off;false;speex-16000;h264;480;off;on;1059;4235;4549;571;googletalk;on;udp;off;false;pcma-8000;auto;1080;off;on;707;4568;711;847;Failed
googletalk;on;auto;besteffort;true;silk-24000;h264;1080;off;off;1498;4573;576;4932;aim;on;tcp;besteffort;auto;pcma-8000;ulpfec;240;off;on;663;2209;157;847;Failed
ippi;on;auto;off;true;speex-16000;h264;720;off;on;1032;1904;2675;4655;googletalk;on;tls;on;false;pcma-8000;auto;1080;off;on;663;2853;473;559;Failed
ippi;on;auto;off;true;speex-16000;h264;1080;off;on;852;1904;2675;4655;googletalk;on;tls;on;false;pcma-8000;auto;1080;off;on;674;4220;461;1402;Failed
ippi;on;auto;off;auto;pcmu-8000;h264;480;off;off;902;1904;3164;4655;googletalk;on;tls;on;false;pcma-8000;ulpfec;720;on;on;531;4565;2792;1110;Failed
ippi;on;tls;off;false;speex-16000;h264;240;off;on;1228;4889;2760;2082;googletalk;on;tcp;off;false;pcma-8000;auto;1080;off;off;654;2517;461;3897;Connected
ippi;on;auto;besteffort;auto;silk-24000;red;1080;on;off;1137;4573;3289;2412;ippi;on;auto;besteffort;auto;auto;ulpfec;720;on;on;723;3118;631;1215;Failed
ippi;on;auto;off;auto;silk-24000;rtx;1080;off;on;1489;4573;576;120;googletalk;on;tcp;off;false;pcma-8000;auto;1080;off;off;663;2573;684;4368;Connected
googletalk;on;auto;besteffort;true;silk-24000;h264;1080;off;on;502;4016;576;219;googletalk;on;auto;besteffort;auto;pcma-8000;ulpfec;240;off;on;625;3118;631;3897;Failed
h323;on;auto;besteffort;true;pcmu-8000;h264;720;off;off;852;1904;2637;3722;googletalk;off;tls;off;false;pcmu-8000;h264;1080;on;off;538;4898;4437;541;Connected
ippi;on;auto;besteffort;auto;silk-24000;red;1080;on;on;634;4405;312;3344;googletalk;on;auto;besteffort;auto;pcma-8000;ulpfec;720;on;off;570;2573;711;1080;Failed
ippi;on;auto;besteffort;false;pcmu-8000;h264;720;off;off;760;1904;2637;3722;googletalk;on;tls;besteffort;false;pcmu-8000;ulpfec;1080;on;off;538;4565;2792;1110;Failed
googletalk;on;auto;off;auto;speex-16000;h264;720;off;off;890;1904;2675;4655;googletalk;on;tls;besteffort;false;pcma-8000;ulpfec;1080;on;off;663;2573;2792;2917;Failed
googletalk;on;auto;besteffort;true;silk-24000;h264;1080;off;on;502;4016;576;219;googletalk;on;auto;besteffort;auto;pcma-8000;ulpfec;240;off;on;625;3118;631;775;Failed
ippi;on;tls;besteffort;false;speex-16000;h264;720;off;off;890;1904;2675;4655;googletalk;on;tls;besteffort;false;pcma-8000;ulpfec;1080;on;off;663;2573;684;4368;Failed
iptel.org;on;auto;besteffort;auto;silk-24000;red;1080;off;off;1489;4405;1800;235;ippi;off;tls;besteffort;auto;auto;ulpfec;240;on;on;658;4859;473;559;Failed
ippi;on;tcp;off;true;speex-16000;h264;360;off;on;852;1968;1755;2055;googletalk;on;tcp;off;false;pcma-8000;auto;480;on;off;523;4117;473;4345;Connected
ippi;on;auto;off;true;speex-16000;h264;1080;off;on;1366;1904;2637;4655;googletalk;on;tcp;off;false;pcma-8000;auto;1080;off;off;663;2573;684;4368;Connected
googletalk;on;auto;besteffort;auto;silk-24000;rtx;1080;on;off;918;4405;576;4932;googletalk;off;auto;besteffort;auto;ilbc-8000;ulpfec;240;on;on;707;2209;684;847;Failed
ippi;on;auto;besteffort;auto;speex-16000;h264;360;off;on;551;1968;3521;1557;googletalk;on;tcp;off;false;pcma-8000;auto;1080;off;off;663;3118;631;847;Connected
googletalk;on;auto;besteffort;auto;pcmu-8000;h264;720;off;on;864;1938;2063;4655;googletalk;off;tls;on;false;pcma-8000;ulpfec;1080;on;off;658;2897;684;1402;Failed
ippi;on;udp;besteffort;auto;ilbc-8000;h264;720;off;off;1228;1968;1755;4655;googletalk;on;auto;besteffort;false;pcma-8000;ulpfec;1080;off;on;634;3118;711;1110;Failed
h323;on;auto;besteffort;true;silk-24000;h264;720;off;off;852;1904;2637;3722;googletalk;off;auto;besteffort;false;pcma-8000;ulpfec;1080;off;on;663;3358;711;943;Failed
googletalk;on;auto;besteffort;auto;pcmu-8000;h264;720;off;off;763;1904;2358;3236;googletalk;on;tls;on;false;pcma-8000;ulpfec;1080;on;off;658;2573;711;3112;Failed
googletalk;on;auto;besteffort;auto;silk-24000;red;1080;on;off;1489;4405;576;4932;aim;on;auto;besteffort;auto;auto;ulpfec;240;off;on;707;2209;684;847;Failed
ippi;on;auto;off;true;silk-24000;auto;360;off;on;1489;4016;3605;120;googletalk;on;tcp;besteffort;false;pcma-8000;ulpfec;1080;on;off;625;3118;631;883;Failed
ippi;on;tcp;off;false;speex-16000;h264;240;off;off;1366;1904;2637;4655;googletalk;on;tls;off;false;pcma-8000;h264;1080;on;off;538;4565;2792;3078;Connected
ippi;on;tcp;off;false;speex-16000;h264;240;off;on;931;3616;2760;1557;googletalk;on;tcp;off;false;pcma-8000;auto;1080;off;off;663;2573;684;4368;Failed
h323;on;auto;besteffort;true;pcmu-8000;h264;720;off;off;1032;1904;2675;4655;googletalk;on;tls;on;false;pcma-8000;h264;1080;on;off;538;4898;4073;541;Connected
googletalk;on;auto;besteffort;auto;silk-24000;rtx;1080;off;off;852;575;1755;4462;googletalk;on;tls;off;false;pcmu-8000;ulpfec;720;on;off;663;2573;4969;883;Failed
ippi;on;auto;besteffort;auto;pcmu-8000;h264;240;off;off;1238;1153;1755;3422;googletalk;off;tls;off;false;pcmu-8000;ulpfec;1080;on;off;538;4565;2792;1110;Failed
ippi;on;tls;besteffort;auto;silk-24000;rtx;1080;off;on;1489;4573;576;120;iptel.org;on;auto;besteffort;auto;ilbc-8000;ulpfec;240;off;on;707;3118;461;3897;Failed
ippi;on;auto;besteffort;true;silk-24000;red;1080;off;off;1066;1904;3164;4655;googletalk;on;auto;besteffort;auto;ilbc-8000;ulpfec;720;off;on;523;4117;473;550;Failed
ippi;on;auto;off;auto;silk-24000;rtx;1080;off;on;1489;4573;576;120;iptel.org;on;auto;besteffort;auto;ilbc-8000;ulpfec;240;off;on;707;3118;461;3897;Failed
h323;on;auto;besteffort;auto;pcmu-8000;h264;720;off;on;852;2024;1755;3236;googletalk;on;tls;on;false;pcma-8000;ulpfec;1080;on;off;723;3118;3512;1215;Connected
h323;on;auto;besteffort;auto;pcmu-8000;h264;480;off;off;1107;575;1755;3422;googletalk;off;tls;off;false;pcmu-8000;h264;720;on;off;538;4565;2520;1110;Connected
icq;on;auto;besteffort;auto;pcmu-8000;h264;720;off;off;1032;1904;1136;2476;googletalk;on;tcp;on;false;pcma-8000;ulpfec;1080;on;off;538;4565;4610;1110;Connected
ippi;on;auto;besteffort;auto;speex-16000;h264;240;off;on;1228;4889;2760;1557;googletalk;on;tcp;off;false;pcma-8000;auto;480;on;on;523;4117;473;3900;Failed
ippi;on;auto;off;auto;silk-24000;h264;360;off;on;1009;1779;2637;3896;googletalk;on;udp;off;false;pcma-8000;auto;240;off;on;663;3118;631;1215;Connected
googletalk;on;auto;besteffort;auto;silk-24000;red;1080;on;off;1137;2399;1800;188;ippi;off;auto;besteffort;auto;pcmu-8000;ulpfec;360;on;on;538;2258;2792;541;Failed
googletalk;on;auto;besteffort;auto;silk-24000;red;1080;on;off;918;4405;576;3614;aim;on;auto;besteffort;false;pcma-8000;ulpfec;1080;on;on;570;3863;732;550;Failed
ippi;on;auto;besteffort;auto;silk-24000;rtx;1080;off;on;1489;4573;576;120;googletalk;on;tcp;besteffort;auto;ilbc-8000;ulpfec;240;off;on;625;3118;631;1110;Failed
iptel.org;on;auto;besteffort;auto;pcmu-8000;h264;720;off;off;1366;1904;2637;4655;googletalk;on;tls;off;false;pcma-8000;h264;1080;on;off;538;4565;2792;1110;Connected
ippi;on;auto;off;auto;speex-16000;h264;360;off;on;864;1938;2675;4655;googletalk;on;tls;on;false;pcma-8000;h264;1080;off;off;658;2209;2792;1110;Failed
googletalk;on;auto;on;auto;silk-24000;red;1080;on;off;1489;4405;576;4932;aim;on;auto;besteffort;false;pcma-8000;ulpfec;720;on;on;707;4618;684;847;Failed
ippi;on;auto;besteffort;auto;silk-24000;red;1080;off;off;1489;4016;576;120;iptel.org;on;auto;besteffort;auto;pcmu-8000;ulpfec;1080;on;on;538;2258;2792;541;Failed
ippi;on;tcp;off;true;speex-16000;h264;360;off;on;852;1938;2675;4655;googletalk;on;tls;on;false;pcma-8000;ulpfec;720;on;off;538;4565;2792;1110;Failed
ippi;on;auto;off;auto;speex-16000;h264;360;off;on;864;1938;2675;4655;googletalk;off;tls;off;false;pcma-8000;h264;1080;on;off;663;4052;684;559;Connected
ippi;on;udp;off;true;speex-16000;h264;240;off;on;1228;3616;2760;1557;googletalk;on;tcp;off;false;pcma-8000;auto;1080;off;off;663;2573;684;4368;Failed
googletalk;on;auto;besteffort;true;pcmu-8000;h264;720;off;off;1097;1904;2637;3722;googletalk;on;tls;off;false;pcmu-8000;h264;1080;on;off;538;4898;4437;541;Connected
ippi;on;tcp;besteffort;true;speex-16000;h264;240;off;on;1228;4016;548;1577;googletalk;on;tcp;off;false;pcma-8000;auto;240;on;on;570;3863;473;559;Failed
ippi;on;tls;off;false;speex-16000;h264;480;off;on;1228;4889;2760;1557;googletalk;on;tcp;off;false;pcma-8000;h264;1080;off;off;658;2209;157;3897;Failed
h323;on;auto;besteffort;true;pcmu-8000;h264;720;off;off;1107;1153;1755;3422;googletalk;off;tls;off;false;pcmu-8000;ulpfec;1080;on;on;538;4898;4437;541;Connected
googletalk;on;auto;besteffort;auto;pcmu-8000;h264;720;off;off;852;1270;1931;4655;googletalk;off;tls;off;false;pcmu-8000;rtx;1080;on;off;538;4565;2792;541;Connected
googletalk;on;auto;besteffort;auto;silk-24000;h264;1080;off;off;1159;2399;4877;235;ippi;off;auto;besteffort;auto;auto;ulpfec;1080;on;off;538;4565;2792;1110;Failed
ippi;on;auto;off;true;speex-16000;h264;360;off;on;1059;4235;1136;2476;googletalk;on;udp;on;false;pcma-8000;auto;1080;off;on;523;4859;473;1215;Failed
ippi;on;auto;besteffort;true;speex-16000;h264;360;off;on;1059;4235;1136;2476;googletalk;on;udp;on;false;pcma-8000;auto;1080;off;on;707;4112;336;4368;Connected
googletalk;on;udp;besteffort;auto;silk-24000;h264;720;on;off;852;1904;2675;4655;googletalk;on;auto;besteffort;auto;auto;ulpfec;240;on;on;570;3863;473;559;Failed
ippi;on;auto;besteffort;auto;silk-24000;red;1080;off;on;1489;2958;1136;571;googletalk;on;udp;off;false;pcma-8000;auto;1080;off;off;654;2517;461;3897;Failed
ippi;on;auto;besteffort;auto;pcmu-8000;h264;720;off;on;1059;4889;4743;895;googletalk;on;udp;on;false;pcma-8000;ulpfec;1080;on;off;625;2573;711;1215;Failed
ippi;on;auto;besteffort;auto;pcmu-8000;h264;720;off;off;1366;1904;1962;4655;googletalk;on;tls;off;false;pcmu-8000;rtx;720;off;off;538;4898;2792;117;Connected
ippi;on;auto;besteffort;auto;silk-24000;red;1080;off;on;1489;4405;576;4932;aim;on;auto;besteffort;auto;ilbc-8000;ulpfec;240;off;on;634;3118;473;3897;Failed
ippi;on;auto;off;auto;speex-16000;h264;360;off;on;864;1938;2675;4655;googletalk;on;tls;on;false;pcma-8000;h264;1080;off;off;658;2209;157;3897;Failed
googletalk;on;auto;besteffort;auto;silk-24000;red;1080;off;on;1498;4573;576;120;iptel.org;on;auto;besteffort;auto;pcma-8000;ulpfec;240;off;on;625;2209;684;847;Failed
ippi;on;auto;besteffort;auto;pcmu-8000;h264;720;off;on;1059;4235;1136;2476;googletalk;on;udp;off;false;pcma-8000;auto;1080;on;on;658;2209;157;847;Failed
ippi;on;tcp;besteffort;true;speex-16000;h264;360;off;on;1059;4235;1136;1832;googletalk;on;udp;besteffort;false;pcma-8000;auto;1080;off;on;523;4859;473;1215;Connected
googletalk;on;auto;besteffort;auto;silk-24000;rtx;1080;on;on;1489;4846;744;87;googletalk;on;auto;besteffort;auto;silk-8000;vp8;240;off;on;707;498;684;1110;Failed
googletalk;on;auto;besteffort;true;speex-16000;h264;360;off;on;1059;4235;1136;1832;googletalk;on;udp;besteffort;false;pcma-8000;auto;1080;off;on;523;4859;473;1215;Failed
iptel.org;on;auto;besteffort;auto;silk-24000;red;1080;off;off;763;1904;3688;4462;googletalk;off;tls;on;false;pcma-8000;ulpfec;1080;on;off;538;4998;711;541;Failed
googletalk;on;auto;besteffort;auto;silk-24000;red;1080;on;on;825;4016;576;2793;googletalk;on;auto;besteffort;auto;ilbc-8000;ulpfec;720;off;on;523;4117;473;550;Failed
ippi;on;auto;off;auto;silk-24000;h264;1080;off;off;1489;2958;2675;4133;googletalk;on;tls;on;false;pcma-8000;ulpfec;480;on;on;512;2953;274;888;Failed
ippi;off;auto;off;auto;silk-24000;rtx;360;off;on;1489;4016;576;1491;googletalk;on;udp;besteffort;auto;ilbc-8000;ulpfec;240;off;on;707;312;684;3900;Failed
ippi;on;auto;besteffort;auto;pcmu-8000;h264;480;off;off;852;1270;2072;4655;googletalk;off;tls;on;false;pcmu-8000;ulpfec;1080;on;off;549;4655;4089;559;Failed
ippi;on;tls;off;false;speex-16000;h264;240;off;on;864;1938;2675;4655;googletalk;on;tls;on;false;pcma-8000;auto;360;on;off;663;4052;169;559;Failed
googletalk;on;auto;besteffort;auto;silk-24000;red;1080;on;on;864;1938;2675;4655;googletalk;on;tls;on;false;pcma-8000;auto;360;on;off;663;4052;169;2003;Connected
googletalk;off;auto;besteffort;false;silk-24000;red;1080;off;on;1489;4016;576;1507;googletalk;on;udp;besteffort;auto;ilbc-8000;vp8;240;off;on;707;3118;461;3897;Failed
ippi;on;auto;besteffort;auto;silk-24000;red;720;off;on;502;4016;576;219;googletalk;on;auto;besteffort;auto;pcma-8000;ulpfec;240;off;on;654;3863;473;559;Failed
googletalk;on;auto;besteffort;auto;silk-24000;h264;480;off;off;1366;1904;2637;4462;googletalk;on;auto;besteffort;false;pcma-8000;h264;1080;on;on;658;2573;711;1080;Failed
googletalk;on;auto;besteffort;true;speex-16000;h264;360;off;on;1489;4016;576;1491;googletalk;on;udp;besteffort;auto;pcma-8000;auto;360;off;on;707;4945;631;1110;Failed
h323;on;auto;besteffort;auto;pcmu-8000;h264;720;off;off;1107;575;1755;3422;googletalk;off;tls;off;false;pcmu-8000;h264;720;on;off;538;4565;2792;1110;Connected
ippi;on;auto;besteffort;auto;silk-24000;red;360;off;on;502;4016;3108;219;googletalk;on;auto;besteffort;auto;pcma-8000;ulpfec;240;off;on;663;3118;569;883;Failed
ippi;on;tls;besteffort;false;speex-16000;h264;720;off;off;890;1904;2675;4655;googletalk;on;tls;besteffort;false;pcmu-8000;ulpfec;720;on;off;663;3954;1642;883;Failed
googletalk;on;auto;besteffort;auto;silk-24000;red;1080;off;off;1489;4016;576;2793;googletalk;on;udp;besteffort;auto;pcma-8000;ulpfec;240;off;on;625;3118;631;3897;Failed
h323;on;auto;besteffort;true;pcmu-8000;h264;720;off;off;1107;1153;1755;3422;googletalk;on;tls;off;false;pcmu-8000;ulpfec;1080;on;on;538;4898;4437;541;Connected
ippi;on;auto;besteffort;auto;silk-24000;red;1080;off;off;1489;4016;576;4932;aim;on;auto;besteffort;auto;auto;ulpfec;240;on;on;570;3863;473;559;Failed
googletalk;on;auto;besteffort;auto;silk-24000;rtx;1080;off;off;852;1904;3302;3434;googletalk;on;auto;besteffort;auto;pcma-8000;ulpfec;1080;on;off;658;2573;711;775;Failed
icq;on;auto;besteffort;auto;pcmu-8000;h264;720;off;on;889;1904;548;1577;googletalk;on;auto;off;false;pcma-8000;auto;1080;off;off;663;2407;684;1215;Failed
h323;on;auto;on;true;pcmu-8000;h264;720;off;off;1148;575;1755;3422;googletalk;on;tls;off;false;pcma-8000;h264;1080;on;off;557;4565;2792;1299;Failed
ippi;on;auto;off;true;speex-16000;h264;1080;off;on;1366;1904;2637;1577;googletalk;on;auto;off;false;pcma-8000;auto;1080;off;off;663;2407;684;1215;Failed
googletalk;on;auto;besteffort;auto;silk-24000;h264;1080;off;off;1137;1978;3946;120;icq;on;auto;besteffort;auto;auto;ulpfec;1080;on;off;538;4565;2792;1110;Failed
ippi;on;auto;besteffort;auto;speex-16000;rtx;720;off;on;852;3103;1755;2533;googletalk;on;udp;off;false;pcma-8000;h264;1080;on;on;658;2573;711;1080;Failed
googletalk;on;auto;besteffort;auto;pcmu-8000;h264;720;off;off;703;1439;2524;4655;googletalk;off;tls;besteffort;false;pcmu-8000;ulpfec;1080;on;off;538;4565;2792;1110;Failed
ippi;on;tls;off;true;pcmu-8000;h264;480;off;off;703;775;2524;4655;googletalk;off;tls;off;false;pcmu-8000;ulpfec;720;on;off;538;4998;2792;541;Failed
iptel.org;on;auto;besteffort;auto;pcmu-8000;h264;360;on;off;502;4016;496;219;googletalk;on;auto;besteffort;false;pcma-8000;ulpfec;240;on;on;570;3863;473;559;Failed
ippi;on;tls;besteffort;false;pcmu-8000;h264;720;off;off;1366;1904;2637;4655;googletalk;on;tls;off;false;pcma-8000;h264;1080;on;off;538;3148;711;1110;Connected
googletalk;on;auto;besteffort;auto;silk-24000;rtx;1080;off;off;1489;4573;576;120;iptel.org;on;auto;besteffort;auto;ilbc-8000;ulpfec;360;off;on;663;3118;631;3897;Failed
ippi;on;tcp;besteffort;false;silk-24000;rtx;1080;off;on;1489;4846;744;87;googletalk;on;udp;besteffort;auto;ilbc-8000;vp8;240;off;on;707;2709;631;4345;Failed
ippi;on;auto;besteffort;auto;silk-24000;red;1080;on;off;603;4573;2076;4900;googletalk;on;auto;besteffort;false;pcma-8000;ulpfec;240;on;off;663;4052;169;559;Failed
ippi;on;tcp;off;true;speex-16000;h264;360;off;on;852;1968;1300;2055;googletalk;on;udp;on;false;pcma-8000;auto;1080;off;on;707;4112;336;1110;Failed
h323;on;auto;besteffort;true;pcmu-8000;h264;720;off;off;852;1904;2637;3722;googletalk;on;tls;off;false;pcmu-8000;h264;1080;on;off;538;4898;4437;541;Connected
h323;on;auto;besteffort;true;pcmu-8000;h264;720;off;off;852;1270;2675;3768;googletalk;on;tls;on;false;pcma-8000;h264;1080;on;off;538;4898;1904;1110;Connected
ippi;on;auto;besteffort;auto;silk-24000;red;1080;on;off;918;4405;576;219;googletalk;on;tcp;besteffort;false;pcma-8000;ulpfec;240;on;on;570;2517;461;3897;Failed
ippi;on;auto;off;true;speex-16000;h264;360;off;on;1489;4016;576;1491;googletalk;on;udp;besteffort;auto;pcma-8000;auto;360;off;on;707;4945;631;1110;Failed
h323;on;auto;on;true;pcmu-8000;h264;720;off;off;1181;575;1755;3422;googletalk;off;tls;off;false;pcmu-8000;h264;1080;on;off;538;4565;2792;1110;Failed
ippi;on;auto;besteffort;auto;pcmu-8000;h264;480;off;off;1366;1904;2637;4462;googletalk;on;auto;besteffort;false;pcmu-8000;ulpfec;1080;on;off;538;4565;2792;1110;Failed
icq;on;auto;besteffort;auto;pcmu-8000;h264;720;off;off;1489;4016;576;4655;googletalk;on;tls;off;false;pcma-8000;h264;1080;on;off;634;3118;711;1110;Failed
ippi;on;udp;off;false;speex-16000;h264;240;off;on;1228;4889;2760;1557;googletalk;on;tcp;off;false;pcma-8000;auto;1080;on;off;663;4220;461;3900;Failed
ippi;on;tcp;besteffort;true;speex-16000;red;1080;off;off;1323;1904;2675;4145;googletalk;on;tcp;on;false;pcma-8000;ulpfec;1080;on;off;538;4565;2792;1110;Failed
ippi;on;auto;besteffort;auto;silk-24000;h264;720;off;on;1032;1904;2675;4655;googletalk;on;tls;on;false;pcma-8000;h264;1080;on;off;570;2209;684;4368;Failed
ippi;on;auto;off;true;speex-16000;h264;360;off;on;1489;4016;576;1491;googletalk;on;auto;off;false;pcma-8000;auto;360;on;off;663;2853;473;559;Connected
googletalk;on;auto;besteffort;auto;silk-24000;rtx;360;off;off;502;1270;2293;4655;googletalk;off;tls;besteffort;false;pcmu-8000;ulpfec;1080;on;off;538;4565;2792;1110;Failed
h323;on;auto;besteffort;auto;pcmu-8000;h264;720;off;off;703;1439;2524;4655;googletalk;off;tls;besteffort;false;pcmu-8000;ulpfec;1080;on;off;538;4565;2792;1110;Connected
ippi;on;auto;besteffort;false;silk-24000;red;1080;off;on;1489;4016;576;2793;googletalk;on;auto;besteffort;auto;ilbc-8000;ulpfec;240;off;on;570;4959;711;1110;Failed
ippi;on;tls;off;false;speex-16000;h264;480;off;on;1228;4889;2760;1557;googletalk;on;tcp;off;false;pcma-8000;auto;240;off;on;707;2209;684;847;Failed
googletalk;on;auto;besteffort;auto;silk-24000;rtx;1080;off;on;1489;4573;576;120;iptel.org;on;auto;besteffort;auto;ilbc-8000;ulpfec;240;off;on;707;312;684;4368;Failed
googletalk;on;auto;besteffort;auto;silk-24000;red;1080;off;off;1218;1904;2723;4655;googletalk;on;tcp;off;false;pcmu-8000;ulpfec;1080;on;off;538;4565;2792;1110;Failed
