product1_DefaultCallProtocol;product1_ListenPort;product1_DefaultTransportProtocol;product1_Encryption;product1_SipZrtpAttribute;product1_AudioCodec;product1_VideoCodec;product1_Resolution;product1_SipMode;product1_H323Mode;product1_MTU;product1_DefaultCallRate;product1_MaxReceivedCallRate;product1_MaxTransmitedCallRate;product2_DefaultCallProtocol;product2_ListenPort;product2_DefaultTransportProtocol;product2_Encryption;product2_SipZrtpAttribute;product2_AudioCodec;product2_VideoCodec;product2_Resolution;product2_SipMode;product2_H323Mode;product2_MTU;product2_DefaultCallRate;product2_MaxReceivedCallRate;product2_MaxTransmitedCallRate
aim;off;tls;on;auto;silk-24000;vp8;240;off;on;941;4543;2186;1446;h323;off;auto;besteffort;auto;pcma-8000;vp8;240;on;off;545;2737;321;3906
iptel.org;off;tls;on;auto;silk-24000;auto;360;on;on;868;4573;2186;1730;irc;on;auto;on;auto;silk-8000;ulpfec;360;on;off;1039;2892;95;3906
iptel.org;off;tls;off;auto;speex-16000;red;360;on;on;1047;4641;3732;1872;irc;off;auto;off;auto;telephone-event-80000;rtx;1080;on;off;545;2737;358;1418
sip;off;tls;on;auto;pcma-8000;h264;240;off;on;1140;4781;2558;1273;iptel.org;off;auto;off;auto;silk-8000;vp8;240;on;off;1039;2892;358;3962
irc;off;tls;on;auto;silk-24000;vp8;240;off;on;1068;4641;2186;1446;h323;off;auto;on;auto;opus-48000;rtx;480;on;off;964;2737;321;4086
sip;off;tls;on;auto;silk-24000;ulpfec;240;off;on;938;4573;2186;1446;irc;off;auto;on;auto;silk-8000;vp8;1080;on;off;871;4746;95;4086
iptel.org;off;tls;on;auto;silk-24000;vp8;240;off;on;770;4781;2558;1446;irc;off;auto;on;auto;telephone-event-80000;vp8;240;on;off;1039;2892;358;772
iptel.org;off;tls;on;auto;silk-24000;auto;240;off;on;985;4573;3690;1424;irc;off;auto;off;auto;telephone-event-80000;rtx;1080;on;off;545;2737;321;3906
sip;off;tls;on;auto;pcma-8000;h264;240;on;on;1140;4781;2558;1349;irc;off;auto;on;auto;silk-8000;vp8;480;on;off;1127;4922;358;3906
irc;off;tls;on;auto;silk-24000;rtx;240;off;on;928;4896;3732;1653;irc;on;auto;on;auto;g722-16000;vp8;480;on;off;1067;3014;358;3710
iptel.org;on;tls;on;auto;silk-24000;red;480;off;on;1068;4909;3690;1424;irc;off;auto;off;auto;speex-16000;vp8;480;on;off;551;4922;358;2023
iptel.org;off;tls;off;auto;pcma-8000;red;360;off;on;1047;4573;2186;1400;irc;on;auto;on;auto;pcma-8000;ulpfec;1080;on;off;968;2737;321;129
sip;off;tls;on;auto;silk-24000;vp8;240;off;on;985;4832;2056;1116;h323;off;auto;besteffort;auto;g722-16000;ulpfec;240;on;off;860;4013;358;4086
iptel.org;on;tls;off;auto;silk-12000;red;1080;on;off;1413;4858;3979;4586;icq;off;udp;off;true;telephone-event-80000;rtx;1080;on;off;1006;4918;358;2023
iptel.org;on;tls;off;auto;pcma-8000;h264;360;on;on;770;4616;3228;1382;icq;on;auto;off;auto;telephone-event-80000;rtx;1080;on;off;954;2737;321;4086
irc;on;tls;on;auto;silk-24000;vp8;480;off;on;1068;4909;1936;1424;irc;on;udp;off;auto;silk-12000;vp8;480;on;off;825;3208;157;4086
iptel.org;on;tls;on;auto;silk-24000;vp8;240;off;on;553;4573;2186;1446;irc;on;auto;off;auto;silk-8000;vp8;480;on;off;1039;2892;358;3953
aim;off;tls;on;auto;silk-24000;auto;240;on;on;939;4573;2186;1446;irc;on;auto;on;auto;silk-8000;vp8;1080;on;off;825;2852;232;3940
sip;off;tls;on;auto;silk-24000;vp8;1080;off;off;1140;4781;2558;1446;irc;on;auto;off;auto;pcma-8000;vp8;480;on;off;545;2737;321;218
irc;off;tls;on;auto;silk-24000;rtx;240;off;on;785;4641;2186;1216;irc;off;auto;off;auto;pcma-8000;auto;720;on;off;545;2737;321;3906
sip;off;tls;on;auto;silk-24000;vp8;240;on;on;1068;4641;2186;1311;irc;off;auto;off;auto;pcmu-8000;auto;1080;on;off;1137;3014;358;2023
sip;off;tls;on;auto;silk-24000;vp8;240;off;on;552;4573;2096;755;irc;on;auto;on;auto;silk-8000;vp8;480;on;off;545;2737;358;2023
irc;off;tls;on;auto;silk-24000;vp8;240;off;on;985;4832;1890;1116;h323;off;auto;besteffort;auto;g722-16000;vp8;240;on;off;1157;2964;321;3906
sip;off;tls;on;auto;silk-24000;vp8;240;off;off;876;4573;3405;953;irc;off;auto;off;auto;speex-16000;ulpfec;480;on;off;1101;3014;499;485
iptel.org;on;tls;off;auto;pcma-8000;h264;360;on;on;1159;4641;3405;1382;icq;on;auto;off;auto;telephone-event-80000;rtx;1080;on;off;954;4013;358;4086
irc;off;tls;off;auto;silk-24000;red;240;off;on;938;4573;2186;569;irc;on;auto;on;auto;silk-8000;vp8;1080;on;off;825;2852;499;485
irc;off;tls;on;auto;silk-24000;auto;240;off;on;1073;4928;2186;1009;irc;off;auto;off;auto;silk-8000;vp8;240;on;off;1039;2892;358;4086
sip;off;tls;on;auto;silk-24000;vp8;480;on;on;1069;4909;3276;1821;irc;off;auto;off;auto;speex-32000;ulpfec;240;on;on;1127;4922;358;4086
iptel.org;on;tls;off;auto;pcma-8000;red;720;off;off;918;4832;3228;1382;icq;off;auto;off;auto;silk-8000;rtx;1080;on;off;1258;3685;1793;2389
iptel.org;on;tls;off;auto;pcma-8000;red;480;off;on;938;4573;3405;953;irc;off;auto;off;auto;speex-16000;ulpfec;480;on;off;1101;3014;499;485
iptel.org;on;tls;off;auto;pcma-8000;h264;360;on;on;770;4616;3228;1382;icq;on;auto;off;auto;telephone-event-80000;rtx;480;on;off;959;4922;358;3906
iptel.org;on;tls;off;auto;pcma-8000;red;720;off;off;918;4832;3228;1382;icq;off;auto;off;auto;silk-8000;rtx;1080;on;off;1258;3685;1793;4086
h323;off;tls;on;auto;silk-24000;auto;240;on;on;1051;4573;2186;1382;irc;off;auto;on;auto;silk-8000;vp8;240;on;off;1039;2892;95;4086
irc;off;tls;on;auto;silk-24000;ulpfec;240;off;on;928;4896;3732;1653;irc;on;auto;off;auto;g722-16000;vp8;480;on;off;1067;2737;321;3906
irc;off;tls;on;auto;pcma-8000;h264;240;off;on;1159;4641;3405;591;irc;off;auto;off;auto;speex-32000;rtx;240;on;off;1127;2569;358;4086
irc;off;tcp;on;auto;silk-24000;vp8;240;off;on;938;4573;2619;591;irc;off;auto;on;auto;opus-48000;vp8;480;on;off;1101;3014;358;1012
sip;off;tls;on;auto;silk-24000;vp8;240;off;on;985;4832;1890;591;irc;off;udp;off;auto;speex-32000;ulpfec;240;on;off;1127;4922;358;4086
iptel.org;on;tls;off;auto;pcma-8000;red;1080;off;off;1009;4525;3755;562;ippi;off;auto;off;auto;g722-16000;rtx;1080;on;off;1490;3560;278;3906
irc;off;tls;on;auto;silk-24000;auto;480;off;on;1140;4616;3281;591;irc;off;auto;on;auto;opus-48000;vp8;360;on;off;1039;2892;95;4086
iptel.org;off;tls;on;auto;silk-24000;vp8;240;off;on;600;4573;2186;1382;irc;off;auto;on;auto;silk-8000;vp8;240;on;off;1140;2892;95;4086
irc;off;tls;on;auto;speex-16000;red;360;on;on;1047;4641;3732;1872;icq;on;auto;off;auto;telephone-event-80000;rtx;1080;on;off;954;3014;499;485
irc;off;tls;on;auto;silk-24000;vp8;240;off;on;985;4832;2558;1349;irc;off;auto;on;auto;g722-16000;vp8;240;on;off;1006;3014;95;3945
irc;off;tls;on;auto;silk-24000;auto;240;off;on;985;4573;2186;1446;irc;on;auto;on;auto;opus-48000;vp8;1080;on;off;545;2737;321;3906
irc;off;tls;off;auto;silk-24000;red;360;off;on;1047;4573;2186;591;irc;off;auto;off;auto;speex-16000;vp8;480;on;off;721;2737;358;2023
h323;on;tls;on;auto;silk-24000;vp8;240;on;on;938;4573;2186;1446;irc;off;auto;off;auto;speex-16000;vp8;480;on;off;752;2852;232;3940
iptel.org;on;tls;on;auto;pcma-8000;h264;360;on;on;1159;4641;3405;1382;icq;on;auto;off;auto;telephone-event-80000;rtx;1080;on;off;954;4013;358;4086
iptel.org;on;tls;off;auto;silk-12000;red;1080;on;off;1413;4858;3979;4586;icq;off;udp;off;true;telephone-event-80000;rtx;1080;on;off;999;2852;374;1624
iptel.org;on;tls;off;true;pcma-8000;red;360;off;off;620;4525;3130;562;icq;off;udp;off;true;telephone-event-80000;rtx;1080;on;off;825;4886;95;4086
sip;off;tls;on;auto;silk-24000;vp8;240;off;on;1357;4573;2096;755;irc;on;auto;on;auto;silk-8000;vp8;480;on;off;1127;2737;321;3906
iptel.org;off;tls;off;auto;pcma-8000;red;1080;off;off;1009;4525;3755;562;ippi;off;auto;off;auto;g722-16000;rtx;1080;on;off;1490;3560;278;485
sip;off;tls;on;auto;pcma-8000;red;480;on;on;553;4573;2186;1382;h323;on;auto;on;auto;opus-48000;vp8;240;on;off;1127;2737;95;4086
sip;off;tls;on;auto;silk-24000;rtx;1080;off;on;1073;4641;2951;1664;irc;off;auto;on;auto;silk-8000;vp8;240;on;off;1101;2471;321;4086
sip;off;tls;on;auto;silk-24000;vp8;240;off;on;552;4573;2096;755;irc;on;auto;off;auto;opus-48000;vp8;480;on;off;1067;3014;358;981
irc;off;tls;on;auto;silk-24000;auto;480;off;on;1088;4616;3281;591;irc;off;auto;on;auto;auto;vp8;1080;on;off;1137;3014;499;485
irc;off;tls;on;auto;silk-24000;auto;480;off;on;824;4641;2186;1424;irc;on;auto;off;auto;silk-12000;vp8;240;on;off;1127;2737;358;4086
h323;off;tls;on;auto;silk-24000;auto;240;on;on;1051;4616;2619;591;irc;on;auto;on;auto;opus-48000;vp8;240;on;off;1101;3014;358;1012
irc;off;tls;on;auto;silk-24000;auto;480;off;on;831;4573;3723;1446;irc;on;auto;on;auto;silk-24000;vp8;480;on;off;545;2737;358;2023
sip;off;tls;on;auto;silk-24000;rtx;240;on;on;1073;4573;3723;1446;irc;on;auto;on;auto;opus-48000;vp8;480;on;off;1186;2852;232;3940
sip;off;tls;on;auto;silk-24000;vp8;240;off;on;552;4573;2096;755;irc;on;auto;on;auto;silk-8000;vp8;480;on;off;1127;2737;321;3906
iptel.org;off;tls;off;auto;pcma-8000;h264;360;on;on;770;4616;3228;1382;icq;off;auto;off;auto;speex-32000;rtx;1080;on;off;545;2737;358;2023
irc;on;tls;on;auto;silk-24000;vp8;240;off;off;1139;4781;3852;1664;irc;on;auto;off;auto;silk-8000;vp8;480;on;off;1039;2892;358;3953
irc;off;tls;off;auto;silk-24000;vp8;240;on;on;1356;4832;4368;591;irc;off;auto;off;auto;silk-8000;vp8;1080;on;off;1027;3014;499;4086
irc;off;tls;on;auto;silk-24000;rtx;240;on;on;941;4985;2186;1446;h323;on;auto;on;auto;silk-8000;vp8;240;on;off;1039;2892;95;4086
iptel.org;off;tls;off;auto;pcma-8000;h264;360;on;on;817;4832;2945;1382;icq;off;udp;off;auto;silk-16000;rtx;480;on;off;904;3014;321;4086
iptel.org;off;tls;off;auto;pcma-8000;h264;240;off;on;1159;4641;3405;591;irc;off;auto;off;auto;g722-16000;rtx;1080;on;off;545;4746;95;4086
iptel.org;on;tls;off;auto;pcma-8000;h264;720;on;off;1073;1558;4631;4586;icq;on;udp;off;true;telephone-event-80000;rtx;1080;on;on;1490;3685;358;2023
iptel.org;on;tls;off;auto;pcma-8000;h264;720;on;off;1401;1558;4631;4586;icq;off;udp;off;true;telephone-event-80000;rtx;1080;on;on;1490;3685;499;485
iptel.org;on;tls;off;auto;pcma-8000;red;720;on;on;600;4832;3228;1382;icq;off;auto;off;auto;telephone-event-80000;rtx;1080;on;off;1039;2892;321;3906
irc;off;tls;off;auto;pcma-8000;red;1080;off;on;1009;4525;3755;562;ippi;off;auto;off;auto;telephone-event-80000;rtx;1080;on;off;551;3208;499;4086
sip;off;tls;on;auto;silk-24000;vp8;240;on;on;938;4573;2186;1559;h323;off;auto;on;auto;opus-48000;vp8;480;on;off;964;2737;321;4086
iptel.org;off;tls;off;auto;silk-24000;auto;240;off;on;1003;4641;2186;1009;irc;off;auto;off;auto;speex-32000;rtx;240;on;off;1127;2569;358;4086
iptel.org;off;tls;on;auto;silk-24000;auto;480;on;on;985;4832;859;1446;h323;off;auto;besteffort;auto;pcma-8000;vp8;240;on;off;947;2821;157;4086
irc;off;tls;on;auto;silk-24000;vp8;240;off;on;1179;4781;2558;1349;irc;off;auto;on;auto;g722-16000;vp8;360;on;off;1039;2892;358;949
sip;off;tls;on;auto;silk-24000;auto;240;off;on;511;4909;3690;1424;irc;off;auto;off;auto;opus-48000;vp8;480;on;off;825;3208;95;4086
irc;off;tls;off;auto;silk-24000;red;360;off;on;1047;4573;2186;1446;irc;on;auto;off;true;silk-8000;vp8;1080;on;off;1063;3014;499;4086
iptel.org;on;tls;off;auto;pcma-8000;red;1080;off;off;1009;4525;3755;562;ippi;off;auto;off;auto;telephone-event-80000;rtx;1080;on;off;1172;2852;217;86
irc;off;tls;on;true;silk-24000;vp8;240;on;on;939;4573;2186;1446;irc;on;auto;off;auto;silk-8000;vp8;480;on;off;1039;2892;358;3953
iptel.org;off;udp;off;auto;silk-24000;red;240;off;on;520;4525;2186;1446;irc;off;auto;off;auto;pcma-8000;ulpfec;480;on;off;722;2852;232;3940
iptel.org;on;tls;on;auto;silk-24000;vp8;240;off;on;511;4909;3690;1424;irc;on;auto;on;auto;silk-8000;ulpfec;480;on;off;545;2737;358;2023
sip;off;tls;on;auto;silk-24000;red;480;off;on;1140;4781;2558;1446;irc;on;auto;on;auto;auto;vp8;240;on;off;1039;2892;95;4086
irc;off;tls;on;auto;silk-24000;vp8;240;off;on;770;4573;2042;880;h323;off;auto;besteffort;auto;pcma-8000;vp8;240;on;off;1039;2892;321;4086
iptel.org;on;tls;on;auto;silk-24000;vp8;240;off;on;511;4909;3690;1424;irc;on;auto;on;auto;silk-8000;vp8;480;on;off;1127;2737;358;4086
irc;off;tls;off;auto;silk-24000;auto;360;off;on;928;4896;2360;1382;ippi;off;auto;off;auto;telephone-event-80000;vp8;240;on;off;1484;2909;321;3906
irc;off;tls;on;auto;speex-16000;red;360;on;on;1047;4641;3732;1872;irc;off;auto;off;auto;amr-wb-16000;rtx;1080;on;off;545;2737;358;1418
aim;off;tls;on;auto;silk-24000;vp8;360;off;on;770;4781;2558;1446;irc;off;auto;on;auto;silk-8000;vp8;240;on;off;1039;858;358;4038
sip;off;tls;on;auto;silk-24000;vp8;480;off;on;868;4641;2186;1382;h323;off;auto;on;auto;silk-12000;vp8;480;on;off;529;2852;232;3940
h323;off;tls;on;auto;pcma-8000;h264;240;off;on;1140;4781;2558;1349;irc;off;auto;on;auto;silk-8000;vp8;480;on;off;1127;4922;358;3906
sip;on;tls;on;auto;silk-24000;vp8;240;off;on;938;4573;2186;1446;h323;off;auto;on;auto;opus-48000;vp8;480;on;off;964;2737;321;4086
iptel.org;on;tls;on;auto;pcma-8000;h264;360;on;on;1159;4641;3405;1382;icq;on;auto;off;auto;telephone-event-80000;rtx;1080;on;off;765;3014;232;3940
iptel.org;off;tls;off;auto;pcma-8000;h264;240;on;on;1190;4616;3281;591;irc;off;auto;off;auto;silk-8000;rtx;720;on;off;1039;3014;358;4038
aim;off;tls;on;auto;silk-24000;auto;240;off;on;985;4573;2186;1446;irc;on;auto;on;auto;silk-8000;vp8;1080;on;off;825;2852;232;3940
iptel.org;off;tls;on;auto;silk-24000;auto;480;on;on;938;4573;3405;953;irc;off;auto;off;auto;speex-16000;vp8;480;on;off;551;4922;358;671
aim;off;tls;on;auto;silk-24000;vp8;360;off;on;770;4781;2558;1446;h323;off;auto;besteffort;auto;g722-16000;vp8;240;on;off;1006;3014;95;3945
irc;off;tls;off;auto;silk-24000;red;360;off;on;1047;4573;2186;591;irc;off;auto;off;auto;speex-16000;vp8;480;on;off;1127;2737;358;4086
irc;on;tls;on;auto;silk-24000;vp8;240;off;off;1068;4909;2951;1664;irc;on;auto;off;auto;silk-8000;vp8;240;on;off;1039;2892;321;3906
irc;off;tls;off;auto;silk-24000;red;480;off;on;1073;4616;3281;591;irc;off;auto;on;auto;silk-24000;vp8;480;on;off;545;2737;358;2023
irc;off;tls;on;auto;amr-wb-16000;red;240;on;on;1073;4928;2186;1009;irc;off;auto;off;true;speex-16000;ulpfec;480;on;off;1475;4918;278;1943
iptel.org;off;tls;on;auto;pcma-8000;red;480;on;on;600;4832;2619;327;irc;off;auto;off;auto;auto;rtx;1080;on;off;1157;2964;321;3906
sip;off;tls;on;auto;silk-24000;rtx;1080;on;on;1073;4573;3512;1446;irc;on;auto;on;auto;opus-48000;vp8;240;on;on;825;2852;232;3940
sip;off;tls;off;auto;silk-24000;vp8;240;on;on;1055;4616;3281;591;irc;off;auto;off;auto;opus-48000;vp8;1080;on;off;1039;4266;358;3710
iptel.org;off;tls;off;auto;pcma-8000;h264;360;on;on;1073;4832;2619;591;irc;off;auto;on;auto;pcma-8000;ulpfec;480;on;off;722;2852;232;3940
irc;off;tls;on;auto;silk-24000;red;240;on;on;1073;4928;2186;1009;irc;off;auto;on;auto;silk-8000;vp8;480;on;off;825;2852;232;186
irc;off;tls;on;auto;silk-24000;auto;240;off;on;985;4573;1828;1446;irc;off;udp;off;auto;auto;vp8;480;on;off;904;3014;358;1624
iptel.org;off;tls;on;auto;silk-24000;h264;240;off;on;1073;4832;2619;591;irc;off;auto;off;auto;speex-16000;vp8;1080;on;off;1039;2892;358;4086
sip;off;tls;on;auto;silk-24000;vp8;240;off;on;1068;4641;2186;1446;irc;off;auto;on;auto;silk-8000;vp8;240;on;off;1101;3014;358;1012
iptel.org;on;tls;off;auto;pcma-8000;h264;720;off;on;600;4832;3228;1382;icq;on;auto;off;auto;g722-16000;rtx;1080;on;on;1490;3685;374;2389
irc;off;tls;off;auto;silk-24000;vp8;240;off;on;985;4832;4368;591;irc;off;auto;off;auto;g722-16000;vp8;480;on;off;1067;2737;321;3906
irc;off;tls;off;auto;silk-24000;red;360;on;on;938;4573;3405;953;irc;off;auto;off;auto;auto;vp8;1080;on;off;1084;3208;95;4086
sip;off;tls;on;auto;silk-24000;vp8;240;off;off;587;4781;3732;1664;irc;off;tcp;off;auto;pcma-8000;ulpfec;480;on;off;722;2852;232;3940
iptel.org;off;tls;off;auto;pcma-8000;h264;360;on;on;770;4616;3228;1382;icq;on;auto;off;auto;telephone-event-80000;rtx;1080;on;off;954;3685;499;4086
irc;off;tls;on;auto;silk-24000;auto;360;on;off;938;4573;2186;1446;irc;on;auto;on;auto;silk-8000;vp8;480;on;off;545;2892;358;3953
aim;off;tls;on;auto;silk-24000;vp8;240;off;on;1073;4832;2619;591;irc;on;auto;off;auto;silk-12000;vp8;240;on;off;1127;2737;358;4086
irc;off;tls;off;auto;silk-24000;red;360;off;off;984;4525;2709;562;icq;on;auto;off;true;telephone-event-80000;rtx;1080;on;off;545;4746;95;4086
sip;off;tls;on;auto;silk-24000;auto;480;off;on;824;4641;2186;1424;irc;on;auto;off;auto;silk-12000;vp8;240;on;off;1127;2737;358;4086
iptel.org;off;tls;on;auto;silk-24000;auto;720;on;on;868;4573;2186;1730;irc;off;auto;besteffort;auto;pcma-8000;vp8;240;on;off;776;2821;157;4086
irc;off;tls;on;auto;silk-24000;auto;240;on;on;1073;4928;2186;1009;irc;off;auto;on;auto;silk-8000;vp8;240;off;off;825;2852;232;3940
irc;on;tls;off;auto;speex-16000;red;360;off;on;1159;4641;3405;591;irc;off;auto;off;auto;speex-32000;rtx;480;on;off;1133;4400;358;4086
iptel.org;off;tls;on;auto;silk-24000;red;240;off;off;564;4832;2360;1028;h323;on;auto;off;auto;silk-8000;ulpfec;240;on;off;545;3174;321;3906
irc;off;tls;off;auto;silk-24000;red;480;off;off;985;4641;3690;1424;irc;off;auto;off;auto;silk-12000;vp8;240;on;off;1084;3208;95;4086
iptel.org;off;tls;on;auto;silk-24000;h264;720;on;on;1073;4985;3463;591;irc;off;auto;besteffort;auto;silk-8000;vp8;480;on;off;968;2827;321;4086
irc;off;tls;on;auto;silk-24000;red;480;off;off;1073;4985;3732;2156;irc;on;auto;off;auto;telephone-event-80000;rtx;1080;on;off;954;2737;321;2851
h323;off;tls;on;auto;silk-24000;auto;240;off;on;985;4573;2186;1446;irc;on;auto;on;auto;silk-16000;vp8;240;on;off;999;2852;232;3940
irc;off;tls;on;auto;amr-wb-16000;red;240;on;on;1073;4928;2186;1009;irc;off;auto;on;auto;silk-8000;h264;480;on;off;843;3336;358;4086
iptel.org;on;tcp;on;auto;pcma-8000;h264;360;on;on;1159;4641;3405;1382;icq;on;auto;off;auto;speex-16000;ulpfec;480;on;off;1101;3014;499;485
sip;off;tls;on;auto;silk-24000;ulpfec;480;off;on;985;4832;1890;1446;irc;off;auto;on;auto;auto;vp8;360;on;off;545;2737;321;4086
irc;off;tls;off;auto;silk-24000;red;360;on;on;938;4573;3405;953;irc;off;auto;off;auto;speex-16000;vp8;480;on;off;551;4922;358;2023
sip;off;tls;on;auto;silk-24000;vp8;480;on;off;1140;4781;2558;1446;irc;on;auto;off;auto;pcma-8000;auto;720;on;off;545;2737;321;3906
sip;off;tls;on;auto;pcma-8000;vp8;480;on;on;553;4573;2186;1382;h323;on;auto;on;auto;opus-48000;vp8;240;on;off;1127;2737;95;4086
iptel.org;off;tls;on;true;silk-24000;vp8;240;on;on;939;4909;3276;1821;irc;off;auto;off;auto;speex-32000;ulpfec;720;on;off;825;3208;95;4086
iptel.org;off;tls;off;auto;pcma-8000;red;360;on;on;1047;4641;3732;1872;icq;on;auto;off;auto;telephone-event-80000;rtx;1080;on;off;954;3014;499;485
irc;on;tls;on;auto;silk-24000;vp8;480;on;on;1069;4909;3276;1821;irc;off;auto;off;auto;silk-8000;vp8;1080;on;off;545;2737;321;3906
iptel.org;off;tls;on;auto;silk-24000;red;480;off;on;1068;4909;3690;1424;irc;off;auto;off;auto;auto;ulpfec;1080;on;off;1077;3014;321;4086
irc;on;tls;on;auto;silk-24000;auto;480;off;on;979;4781;3732;1664;irc;off;auto;on;auto;opus-48000;vp8;480;on;off;1364;3014;358;981
sip;off;tls;on;auto;silk-24000;vp8;240;off;on;520;4525;2186;1446;irc;on;auto;on;auto;opus-48000;vp8;720;on;off;1006;2737;321;3906
sip;off;tls;on;auto;silk-24000;vp8;240;on;on;938;4832;2772;586;irc;off;auto;off;auto;silk-8000;vp8;240;on;off;1039;4370;232;4007
sip;off;tls;on;auto;silk-24000;rtx;240;on;on;1073;4573;3723;1446;ippi;on;auto;on;auto;auto;vp8;240;on;on;1127;2737;321;3906
aim;off;tls;on;auto;silk-24000;auto;480;on;on;938;4573;3405;953;irc;on;auto;off;auto;speex-16000;vp8;480;on;off;1101;2471;321;4086
irc;off;tls;on;auto;silk-24000;red;720;off;on;1118;4641;2186;1446;irc;on;auto;on;auto;silk-8000;vp8;480;on;off;551;4013;278;1326
aim;off;tls;on;auto;silk-24000;auto;240;off;on;985;4573;2186;1446;irc;on;auto;on;auto;opus-48000;vp8;240;on;off;1127;2737;358;4086
iptel.org;off;tls;on;auto;pcma-8000;red;480;off;on;1088;4573;3405;953;irc;off;auto;off;auto;speex-16000;ulpfec;480;on;off;1475;3508;278;4086
iptel.org;off;tls;on;auto;pcma-8000;red;480;off;on;1088;4573;3405;953;irc;off;auto;off;auto;speex-16000;ulpfec;480;on;off;1101;3271;358;1012
iptel.org;on;tls;off;auto;pcma-8000;h264;360;on;on;770;4616;3228;1382;irc;off;auto;off;auto;silk-8000;vp8;1080;on;off;1027;3014;499;4086
iptel.org;off;tls;off;auto;pcma-8000;red;360;off;on;1047;4573;2186;591;irc;off;auto;off;auto;silk-8000;auto;1080;on;off;1137;3014;499;485
aim;off;tls;on;auto;silk-24000;auto;480;on;on;1164;4573;3405;953;irc;off;auto;besteffort;auto;pcma-8000;vp8;240;on;off;545;2737;321;3906
iptel.org;on;tls;on;auto;silk-24000;auto;240;off;on;985;4573;2186;1446;irc;off;auto;on;auto;opus-48000;vp8;360;on;off;545;2737;321;4086
iptel.org;off;tls;off;auto;pcma-8000;red;720;off;off;1413;1558;2364;4586;icq;off;udp;off;true;telephone-event-80000;rtx;1080;on;on;1490;3685;321;3906
sip;on;tls;on;auto;silk-24000;vp8;240;off;on;511;4909;3690;1424;irc;on;auto;on;auto;silk-8000;vp8;480;on;off;545;2737;358;4086
iptel.org;on;tls;off;auto;pcma-8000;red;720;on;off;721;4525;2709;562;icq;on;auto;off;auto;telephone-event-80000;rtx;1080;on;off;954;3014;499;485
aim;off;tls;on;auto;silk-24000;auto;240;off;on;939;4573;2186;1446;irc;on;auto;off;auto;silk-8000;vp8;480;on;off;1039;2892;358;3953
iptel.org;off;tls;off;auto;pcma-8000;h264;360;on;on;817;4832;2945;1382;icq;off;udp;off;auto;silk-16000;rtx;1080;on;off;860;4013;358;4086
sip;off;tls;on;auto;pcma-8000;vp8;480;on;on;553;4573;2186;1382;icq;on;auto;on;auto;opus-48000;vp8;240;on;off;954;4013;358;4086
sip;off;tls;on;auto;pcma-8000;h264;480;off;on;1073;4985;3463;591;irc;off;auto;besteffort;auto;silk-8000;vp8;480;on;off;968;2827;321;4086
googletalk;on;tls;on;auto;silk-24000;auto;240;off;on;985;4573;2186;1446;irc;off;auto;on;auto;silk-8000;vp8;360;on;off;1039;2892;453;4086
irc;off;auto;on;auto;silk-24000;vp8;240;off;on;888;4616;3281;591;irc;on;auto;off;auto;silk-8000;auto;1080;on;off;1137;3014;499;485
irc;off;tls;on;auto;silk-24000;auto;480;off;on;1047;4573;2558;1349;irc;off;auto;besteffort;auto;pcma-8000;vp8;240;on;off;545;2737;321;3906
irc;off;tls;off;auto;pcma-8000;h264;360;on;on;770;4616;3228;1382;icq;on;auto;off;auto;telephone-event-80000;rtx;480;on;off;1067;4506;358;3710
irc;off;tls;on;auto;silk-24000;vp8;480;on;on;1069;4909;3276;1821;irc;off;udp;off;auto;speex-32000;ulpfec;720;on;off;825;3208;95;4086
sip;off;tls;on;auto;silk-24000;ulpfec;240;off;on;938;4573;2186;1446;irc;on;auto;on;auto;auto;vp8;240;on;off;1127;2737;358;4086
iptel.org;off;tls;off;auto;silk-24000;vp8;240;off;on;1073;4616;3281;591;irc;on;auto;off;auto;silk-8000;vp8;1080;on;off;825;2852;321;3906
irc;off;tls;off;auto;silk-24000;red;360;off;on;933;4781;3732;1664;irc;off;auto;off;auto;speex-16000;ulpfec;480;on;off;1101;3014;499;485
sip;off;tls;on;auto;silk-24000;vp8;240;off;on;1073;4616;3281;591;irc;off;auto;off;auto;silk-12000;ulpfec;240;on;off;1127;3478;232;3940
irc;off;tls;on;auto;silk-24000;rtx;240;off;on;1073;4928;2186;1009;irc;off;auto;off;auto;silk-8000;vp8;240;on;off;1039;3014;358;4038
iptel.org;off;tls;off;auto;silk-24000;red;480;off;off;985;4641;2951;1664;irc;on;auto;off;auto;silk-8000;vp8;240;on;off;1039;2892;321;3906
sip;off;tls;on;auto;silk-24000;rtx;480;on;on;1073;4573;3723;1446;irc;on;auto;on;auto;opus-48000;vp8;240;on;off;964;2737;321;4086
irc;off;tls;on;auto;silk-24000;h264;720;on;on;600;4832;2619;591;irc;off;auto;off;auto;auto;rtx;1080;on;off;1157;2964;321;3906
sip;off;tls;on;auto;silk-24000;auto;360;off;on;868;4573;2186;1446;irc;off;auto;off;auto;silk-8000;vp8;1080;on;off;1053;2852;232;4086
sip;off;tls;on;auto;silk-24000;red;480;off;on;1068;4909;3690;1424;ippi;off;auto;off;auto;silk-12000;vp8;480;on;off;825;3208;157;4086
sip;on;tls;on;auto;pcma-8000;h264;240;off;on;1140;4781;2558;1349;irc;off;auto;on;auto;g722-16000;vp8;240;on;off;1006;3014;95;3945
