product1_DefaultCallProtocol;product1_ListenPort;product1_DefaultTransportProtocol;product1_Encryption;product1_SipZrtpAttribute;product1_AudioCodec;product1_VideoCodec;product1_Resolution;product1_SipMode;product1_H323Mode;product1_MTU;product1_DefaultCallRate;product1_MaxReceivedCallRate;product1_MaxTransmitedCallRate;product2_DefaultCallProtocol;product2_ListenPort;product2_DefaultTransportProtocol;product2_Encryption;product2_SipZrtpAttribute;product2_AudioCodec;product2_VideoCodec;product2_Resolution;product2_SipMode;product2_H323Mode;product2_MTU;product2_DefaultCallRate;product2_MaxReceivedCallRate;product2_MaxTransmitedCallRate
googletalk;off;auto;off;auto;speex-8000;h264;1080;off;off;1487;4663;4695;3457;ippi;off;tls;off;true;pcma-8000;auto;360;on;on;515;4946;4430;4664
googletalk;on;auto;off;true;speex-8000;ulpfec;1080;off;off;829;4485;577;405;irc;off;auto;off;auto;auto;ulpfec;240;off;on;515;4946;598;4488
aim;on;auto;off;auto;gsm-8000;auto;1080;off;off;988;3391;4832;3201;ippi;off;tls;off;true;pcma-8000;auto;720;on;on;666;4843;3816;4488
googletalk;on;auto;besteffort;auto;speex-8000;vp8;1080;off;off;1487;4564;238;3344;ippi;off;auto;off;false;pcma-8000;auto;360;on;on;697;4946;598;4488
aim;on;auto;besteffort;auto;pcmu-8000;h264;1080;off;off;1497;931;238;3344;iptel.org;off;auto;off;false;pcmu-8000;ulpfec;1080;on;on;515;3576;1947;4109
googletalk;on;auto;off;auto;silk-12000;auto;1080;off;off;1488;3280;4695;3201;ippi;off;auto;off;true;pcma-8000;auto;360;on;on;666;4843;598;4488
aim;off;tls;off;auto;silk-24000;auto;1080;off;off;568;1793;4500;3201;ippi;off;auto;off;true;pcma-8000;auto;360;off;on;659;4827;257;4707
aim;off;auto;besteffort;auto;pcmu-8000;h264;1080;on;off;857;3280;4695;3201;ippi;off;auto;off;true;pcma-8000;auto;360;on;on;515;4843;294;4375
googletalk;off;auto;off;auto;pcmu-8000;h264;1080;on;off;1351;925;2459;3344;ippi;off;tls;off;false;pcma-8000;auto;720;on;on;515;4843;598;4488
aim;on;auto;off;auto;telephone-event-80000;vp8;1080;off;off;970;3391;267;2621;ippi;off;auto;off;true;pcma-8000;auto;720;on;on;515;4843;4749;4488
googletalk;off;auto;off;auto;pcmu-8000;auto;1080;on;off;857;3280;4178;3089;ippi;off;auto;off;true;pcma-8000;auto;240;on;on;515;4843;598;4488
aim;on;auto;besteffort;auto;pcmu-8000;h264;1080;off;off;1497;4420;2325;612;icq;on;udp;off;false;pcma-8000;auto;720;on;on;515;3111;1124;4375
aim;on;auto;besteffort;auto;pcmu-8000;h264;1080;on;off;1497;1391;238;3344;iptel.org;off;auto;off;false;pcmu-8000;ulpfec;1080;on;on;515;3576;1947;4109
aim;on;auto;besteffort;auto;speex-8000;h264;1080;off;off;1497;4663;591;612;iptel.org;off;auto;off;true;speex-16000;auto;240;on;on;515;2547;2572;4488
googletalk;on;auto;off;true;speex-8000;ulpfec;1080;off;on;829;4485;577;405;h323;off;auto;off;auto;auto;ulpfec;240;off;on;515;4946;4430;4663
googletalk;on;auto;off;auto;silk-12000;auto;1080;off;off;870;3391;267;2621;ippi;off;auto;off;auto;pcma-8000;auto;360;on;off;515;4946;598;4663
googletalk;on;auto;besteffort;auto;speex-8000;vp8;1080;off;off;1487;4564;577;405;sip;on;auto;on;auto;amr-wb-16000;vp8;240;on;on;515;4843;294;4375
sip;on;auto;off;auto;silk-24000;auto;1080;on;off;664;1793;4500;3201;ippi;off;auto;off;true;pcma-8000;auto;360;on;on;666;4843;598;4488
googletalk;on;auto;besteffort;auto;pcmu-8000;h264;1080;off;off;1497;925;238;3344;ippi;off;auto;off;false;speex-8000;rtx;1080;on;on;541;2714;4382;209
aim;on;auto;besteffort;auto;pcmu-8000;h264;1080;off;off;1497;4663;2218;4853;iptel.org;off;udp;off;false;silk-8000;ulpfec;1080;on;on;515;3576;1947;4757
googletalk;on;auto;besteffort;true;pcmu-8000;h264;1080;on;off;1497;925;1459;3344;ippi;off;tls;off;false;speex-8000;auto;720;on;on;644;71;3933;3402
googletalk;off;auto;besteffort;auto;pcmu-8000;h264;1080;off;off;1497;4663;2218;612;iptel.org;off;udp;off;false;speex-8000;ulpfec;1080;on;on;515;3576;1947;4757
aim;on;auto;besteffort;auto;pcmu-8000;h264;1080;off;off;1487;4663;1805;465;iptel.org;on;auto;off;false;pcmu-8000;ulpfec;1080;on;on;515;4946;4974;4375
aim;on;auto;besteffort;auto;pcmu-8000;h264;720;off;off;1497;925;2204;3344;ippi;off;tcp;off;false;speex-8000;ulpfec;1080;on;on;541;2714;1106;209
aim;on;auto;besteffort;auto;pcmu-8000;h264;1080;on;off;1497;925;1805;3201;ippi;off;auto;off;auto;ilbc-8000;auto;360;on;off;697;3557;3400;4938
googletalk;off;tcp;off;auto;speex-8000;vp8;1080;off;off;829;4485;577;405;h323;off;auto;off;true;pcma-8000;auto;360;on;on;515;627;257;4707
googletalk;on;auto;besteffort;true;pcmu-8000;h264;1080;off;off;1487;4663;1602;612;iptel.org;off;auto;off;auto;speex-8000;ulpfec;1080;on;on;515;3576;1947;4109
googletalk;on;auto;off;auto;speex-8000;h264;1080;off;off;988;3391;4695;3201;ippi;off;auto;off;auto;pcma-8000;auto;360;on;off;697;4946;4430;4488
googletalk;on;auto;besteffort;true;pcmu-8000;h264;360;off;off;1497;4420;2325;612;icq;off;tls;off;false;speex-8000;ulpfec;1080;on;on;515;2714;4382;209
aim;on;auto;on;auto;speex-8000;h264;1080;off;off;1497;4420;2325;612;icq;off;auto;off;false;speex-8000;ulpfec;720;on;on;515;3576;1947;4488
aim;on;auto;besteffort;auto;pcmu-8000;h264;1080;on;off;1497;3679;238;3344;iptel.org;off;udp;off;false;speex-8000;ulpfec;1080;on;on;515;4886;1947;3814
googletalk;on;auto;off;auto;speex-8000;ulpfec;1080;off;off;1314;4485;191;405;ippi;off;auto;besteffort;auto;auto;vp8;240;on;on;515;4946;598;3568
aim;off;auto;off;auto;pcmu-8000;auto;720;on;off;1172;1487;1993;3344;ippi;off;auto;off;false;pcma-8000;auto;360;on;on;666;4843;598;3285
aim;on;auto;besteffort;auto;pcmu-8000;h264;1080;off;off;1497;931;238;3344;iptel.org;off;auto;off;false;pcmu-8000;ulpfec;1080;on;off;515;4946;598;4663
aim;on;auto;besteffort;auto;pcmu-8000;h264;1080;on;off;1497;925;3890;3344;iptel.org;off;udp;off;false;speex-8000;ulpfec;1080;on;on;541;3933;3187;209
aim;on;auto;besteffort;auto;pcmu-8000;h264;1080;off;off;1497;4663;591;3201;ippi;off;auto;off;true;pcma-8000;auto;360;on;on;515;4843;598;4488
googletalk;off;tcp;off;auto;silk-12000;auto;1080;off;off;870;3391;4832;2626;h323;off;auto;besteffort;false;auto;auto;240;on;off;538;4843;598;4663
aim;on;auto;off;auto;pcmu-8000;vp8;1080;on;off;664;1793;4225;3201;ippi;off;auto;off;true;pcma-8000;auto;360;on;on;515;4946;598;4663
googletalk;on;auto;besteffort;true;pcmu-8000;h264;720;off;off;1487;4663;238;3344;icq;off;auto;off;false;speex-8000;ulpfec;1080;on;on;515;3576;1947;4488
aim;on;auto;off;auto;pcmu-8000;h264;1080;on;off;1351;925;2459;3344;ippi;off;tls;off;false;speex-8000;ulpfec;1080;on;on;515;2714;4382;209
googletalk;off;udp;off;auto;silk-24000;auto;1080;on;off;857;3280;4695;3201;ippi;off;auto;off;true;pcma-8000;auto;360;on;on;666;4843;598;3285
aim;on;auto;besteffort;auto;pcmu-8000;h264;480;off;off;1497;925;2940;3344;ippi;off;tcp;off;false;speex-8000;ulpfec;1080;on;on;541;3933;3187;209
aim;off;auto;off;auto;speex-8000;vp8;1080;off;off;870;4113;4832;2626;h323;off;udp;besteffort;auto;telephone-event-80000;auto;360;on;on;697;4843;598;4488
aim;on;auto;off;auto;speex-8000;vp8;1080;off;off;1326;3391;4695;3201;h323;off;auto;off;auto;pcma-8000;auto;360;on;on;515;4946;4430;4664
googletalk;on;auto;besteffort;true;speex-8000;vp8;1080;off;off;1488;4663;1805;612;icq;on;udp;off;auto;pcma-8000;ulpfec;1080;on;off;515;4946;4430;3738
googletalk;on;auto;on;auto;pcmu-8000;h264;1080;on;off;633;1391;238;3201;icq;off;auto;off;true;pcma-8000;auto;360;on;on;515;4827;257;4707
googletalk;on;auto;besteffort;auto;pcmu-8000;h264;1080;off;off;1497;4663;591;612;iptel.org;off;tls;off;false;speex-8000;ulpfec;1080;on;on;515;3576;1947;4757
aim;on;auto;besteffort;auto;pcmu-8000;h264;1080;on;off;1338;1487;1993;3344;googletalk;on;tls;off;false;speex-8000;rtx;1080;on;on;541;2714;2652;209
googletalk;on;auto;besteffort;true;pcmu-8000;h264;720;off;off;1487;4663;238;3344;icq;off;auto;off;false;speex-8000;rtx;1080;on;on;541;2714;4382;180
aim;on;auto;off;auto;silk-12000;auto;1080;off;off;988;3391;4695;910;ippi;off;auto;besteffort;auto;auto;auto;240;on;on;697;4946;389;4922
h323;on;auto;besteffort;auto;pcmu-8000;h264;1080;on;off;1351;925;2459;3344;ippi;off;tls;off;false;speex-8000;red;1080;on;on;616;2714;1106;209
h323;on;auto;besteffort;auto;pcmu-8000;h264;1080;on;off;1351;925;2459;3344;ippi;off;tls;off;false;speex-8000;red;1080;on;on;616;2714;1106;209
googletalk;off;tls;off;auto;silk-12000;auto;1080;off;off;870;4113;4232;2626;h323;off;auto;besteffort;auto;auto;auto;360;on;on;515;4946;598;4488
aim;on;auto;besteffort;auto;speex-8000;vp8;1080;off;off;870;3391;4832;2626;h323;off;auto;besteffort;auto;auto;auto;240;on;off;697;4843;598;4488
aim;on;auto;besteffort;auto;speex-8000;vp8;1080;off;off;766;4485;577;405;h323;off;auto;besteffort;auto;auto;auto;240;on;on;515;4843;598;4488
googletalk;on;auto;besteffort;auto;pcmu-8000;h264;720;on;off;1497;925;238;4492;icq;on;tls;off;false;speex-8000;ulpfec;1080;on;on;515;3512;2410;2007
aim;on;auto;besteffort;true;ilbc-8000;h264;480;off;off;1497;4420;2325;2262;icq;on;udp;off;false;speex-8000;ulpfec;1080;on;on;515;3576;1947;4707
googletalk;on;tcp;off;true;amr-wb-16000;vp8;1080;off;on;561;4485;577;405;h323;off;auto;besteffort;auto;auto;vp8;240;on;on;515;4946;4430;4945
aim;on;auto;off;auto;silk-24000;auto;720;off;off;970;3391;267;2621;iptel.org;off;auto;off;true;pcma-8000;auto;360;on;on;515;4843;598;4663
aim;off;auto;besteffort;auto;pcmu-8000;h264;360;on;off;1497;925;1965;3344;ippi;off;tls;off;false;speex-8000;rtx;1080;on;on;541;2714;4382;209
aim;on;auto;off;auto;pcmu-8000;h264;1080;off;off;1487;4663;1602;612;iptel.org;off;auto;off;auto;speex-8000;ulpfec;1080;on;on;515;3576;1947;209
googletalk;on;auto;off;auto;pcmu-8000;auto;1080;on;off;568;1793;4500;3201;ippi;off;tls;off;true;pcma-8000;auto;360;on;off;703;4946;4430;4515
aim;off;auto;besteffort;auto;pcmu-8000;h264;1080;off;off;1497;4663;2218;612;iptel.org;off;udp;off;false;speex-8000;ulpfec;1080;on;on;515;4946;598;4488
googletalk;on;auto;besteffort;auto;pcmu-8000;auto;1080;on;off;857;3280;4695;3201;ippi;off;auto;off;true;pcma-8000;auto;360;on;on;515;2714;4382;2933
ippi;on;auto;off;auto;speex-8000;h264;1080;off;off;1497;4663;591;612;iptel.org;off;auto;off;true;speex-16000;auto;360;on;on;515;2547;2572;3182
googletalk;on;auto;off;auto;speex-8000;h264;1080;off;off;1497;4420;2325;612;icq;off;auto;off;false;speex-8000;auto;1080;on;on;541;2714;285;4945
aim;on;auto;besteffort;auto;pcmu-8000;h264;1080;off;off;1338;1487;238;3201;ippi;off;auto;off;true;pcma-8000;auto;360;on;on;515;4827;257;4707
aim;off;auto;besteffort;auto;pcmu-8000;h264;1080;on;off;1497;925;238;3344;h323;off;tls;off;false;speex-8000;ulpfec;720;off;off;541;396;294;2007
aim;off;auto;besteffort;auto;pcmu-8000;h264;1080;on;off;1497;925;238;3344;icq;off;tls;off;true;pcma-8000;auto;360;on;on;515;627;257;4707
googletalk;on;auto;on;auto;pcmu-8000;h264;360;off;off;1497;931;238;3344;iptel.org;off;auto;off;false;silk-12000;ulpfec;1080;on;on;515;3576;1947;4488
googletalk;on;auto;besteffort;auto;pcmu-8000;h264;1080;on;off;1497;925;238;3344;ippi;off;udp;off;false;speex-8000;ulpfec;360;on;on;666;4843;598;4488
googletalk;off;auto;off;auto;silk-24000;auto;1080;on;off;664;1793;4500;3201;ippi;off;auto;off;true;pcma-8000;auto;240;on;off;515;4843;294;4515
aim;on;auto;besteffort;auto;pcmu-8000;h264;1080;off;off;1497;4663;2040;612;iptel.org;off;auto;off;false;speex-8000;ulpfec;1080;on;on;515;4766;1947;4757
aim;off;auto;besteffort;auto;pcmu-8000;h264;1080;on;off;1370;925;238;3344;iptel.org;off;auto;off;true;pcma-8000;auto;720;on;on;515;4574;598;4488
googletalk;on;auto;besteffort;auto;pcmu-8000;auto;1080;on;off;664;1793;4500;3201;ippi;off;tls;off;true;pcma-8000;auto;360;on;off;515;3437;2564;275
aim;off;auto;besteffort;auto;pcmu-8000;h264;720;on;off;1497;925;238;3344;icq;off;tls;off;true;pcmu-8000;auto;720;on;on;515;4827;257;4539
aim;on;auto;besteffort;auto;pcmu-8000;h264;1080;off;off;1497;4663;2218;612;iptel.org;off;udp;off;false;speex-8000;ulpfec;1080;on;on;515;4946;294;4375
googletalk;on;auto;besteffort;true;pcmu-8000;h264;1080;on;off;1497;1391;1723;3344;ippi;off;tls;off;false;ilbc-8000;ulpfec;1080;on;on;524;1861;4382;209
aim;on;auto;besteffort;auto;pcmu-8000;h264;1080;off;off;1497;4663;1621;612;ippi;off;udp;off;false;speex-8000;ulpfec;1080;on;on;515;3576;1947;4757
googletalk;on;auto;on;auto;silk-24000;rtx;1080;off;off;1488;4705;103;1507;h323;off;auto;off;true;pcma-8000;auto;360;on;off;703;4946;598;4488
aim;on;auto;besteffort;auto;pcmu-8000;h264;1080;on;off;1497;3679;238;3344;iptel.org;off;auto;off;false;speex-8000;ulpfec;1080;on;on;515;3576;1947;4488
googletalk;on;auto;besteffort;auto;pcmu-8000;h264;1080;off;off;1487;4663;2459;3344;ippi;off;tls;off;false;speex-8000;ulpfec;1080;on;on;515;2714;4382;209
aim;on;auto;besteffort;auto;speex-8000;vp8;1080;off;off;1023;4485;577;405;h323;off;auto;besteffort;auto;auto;auto;480;on;on;515;4843;598;4488
aim;on;auto;off;true;speex-8000;rtx;1080;off;off;829;4485;577;405;h323;off;auto;besteffort;auto;auto;vp8;240;on;on;515;4946;598;4663
aim;on;auto;besteffort;auto;pcmu-8000;h264;480;on;off;857;3280;4695;3201;ippi;off;auto;off;true;pcma-8000;auto;360;on;on;515;4843;4430;4515
aim;off;auto;besteffort;auto;silk-12000;auto;1080;off;off;857;1373;2016;3201;ippi;off;auto;off;true;pcma-8000;auto;360;on;off;666;4843;598;4488
aim;off;auto;off;auto;pcmu-8000;auto;360;on;off;1497;1391;1723;3344;ippi;off;auto;off;true;pcma-8000;auto;360;on;off;666;4843;598;4488
googletalk;off;auto;off;auto;speex-8000;vp8;1080;off;off;829;4485;577;405;h323;off;auto;besteffort;auto;auto;vp8;240;on;on;515;4843;598;4488
aim;off;auto;off;auto;pcmu-8000;auto;1080;on;off;664;1793;4500;3201;ippi;off;tls;off;true;pcma-8000;auto;360;on;on;515;4946;294;4922
aim;on;auto;off;auto;speex-8000;vp8;1080;off;off;970;3391;267;1897;irc;off;auto;besteffort;true;telephone-event-80000;auto;360;on;on;515;4946;598;4488
googletalk;on;auto;off;auto;pcmu-8000;h264;1080;on;off;1351;925;2459;3344;ippi;off;tls;off;true;pcma-8000;auto;360;on;off;697;4946;598;4488
aim;on;auto;besteffort;auto;speex-8000;vp8;1080;off;off;1487;4564;577;405;icq;off;auto;on;auto;auto;vp8;240;on;on;515;4591;598;4664
aim;off;auto;besteffort;auto;pcmu-8000;h264;1080;on;off;1444;903;2847;3225;ippi;off;tls;off;true;speex-8000;rtx;1080;on;on;541;2714;598;209
googletalk;on;auto;besteffort;auto;pcmu-8000;h264;720;off;off;1487;925;2204;3344;iptel.org;on;auto;off;false;speex-8000;ulpfec;1080;on;on;716;3512;257;4707
aim;off;auto;on;auto;pcmu-8000;h264;1080;on;off;1497;1391;238;3344;ippi;off;auto;off;true;speex-8000;rtx;1080;on;on;541;2714;4382;209
googletalk;on;tls;off;auto;speex-8000;ulpfec;1080;off;on;696;4485;577;405;h323;off;auto;besteffort;auto;auto;auto;360;on;on;515;4946;294;4922
aim;on;auto;besteffort;auto;speex-8000;vp8;1080;off;off;829;4763;577;405;h323;off;auto;besteffort;auto;auto;auto;360;on;off;666;4843;598;1869
aim;on;auto;besteffort;auto;pcmu-8000;h264;720;off;off;1497;925;2134;3344;ippi;off;tls;off;true;pcma-8000;auto;1080;on;on;541;4851;4382;209
aim;on;auto;besteffort;auto;pcmu-8000;h264;1080;on;off;1497;1749;1443;1507;h323;off;auto;off;true;pcma-8000;auto;360;on;off;703;4946;4430;4515
aim;on;auto;off;auto;pcmu-8000;h264;1080;off;off;1338;1487;238;3201;ippi;off;auto;off;true;pcma-8000;auto;360;on;off;666;4843;68;1634
googletalk;on;auto;besteffort;auto;pcmu-8000;h264;1080;off;off;1487;4663;238;3344;icq;on;auto;off;true;speex-8000;h264;1080;on;on;541;2714;2652;209
aim;on;auto;besteffort;auto;pcmu-8000;h264;720;on;off;1497;1390;1965;612;iptel.org;off;auto;off;auto;pcma-8000;auto;360;off;off;697;4946;598;4488
googletalk;off;tcp;off;auto;speex-8000;vp8;1080;off;off;988;3298;4695;224;ippi;off;auto;besteffort;auto;auto;auto;360;on;off;515;4946;598;4488
aim;on;auto;besteffort;auto;pcmu-8000;vp8;1080;on;off;1497;1391;238;3344;ippi;off;tls;off;false;ilbc-8000;ulpfec;1080;on;on;524;1861;1760;4757
googletalk;on;tcp;off;auto;speex-8000;vp8;1080;off;off;970;3391;267;2621;iptel.org;off;auto;off;true;pcma-8000;auto;360;on;on;515;4843;598;4663
aim;on;auto;off;auto;speex-8000;h264;1080;off;off;1488;4663;1805;612;icq;on;udp;off;auto;pcma-8000;ulpfec;1080;on;off;515;4946;4430;3738
googletalk;off;auto;off;auto;silk-12000;auto;1080;off;off;870;4113;2810;2626;h323;off;auto;besteffort;true;telephone-event-80000;auto;360;on;on;515;4946;598;4488
googletalk;on;auto;off;auto;silk-12000;auto;1080;off;off;870;3391;267;2621;ippi;off;auto;off;true;pcma-8000;h264;360;on;on;515;4827;598;4488
googletalk;on;auto;off;auto;speex-8000;vp8;1080;off;off;988;3391;4695;3201;ippi;off;udp;besteffort;auto;speex-32000;auto;360;on;on;697;4843;1760;4757
aim;off;auto;besteffort;auto;pcmu-8000;h264;720;on;off;1497;925;238;3344;icq;off;auto;off;true;pcma-8000;auto;360;on;on;515;4843;4749;4488
aim;off;auto;besteffort;auto;pcmu-8000;h264;720;on;off;1497;925;238;3344;icq;off;tls;off;true;pcmu-8000;auto;720;on;on;666;2714;4382;209
googletalk;on;auto;besteffort;auto;pcmu-8000;h264;1080;off;off;1497;1391;238;3201;ippi;off;auto;off;false;g722-16000;auto;360;on;on;515;4946;4373;4664
googletalk;off;auto;off;auto;speex-8000;h264;1080;off;off;1487;4663;4695;3201;ippi;off;tls;off;true;pcma-8000;auto;360;on;off;515;396;294;4375
aim;on;auto;besteffort;auto;pcmu-8000;h264;1080;on;off;1497;925;379;3344;h323;off;tls;off;false;pcmu-8000;auto;720;on;on;697;3154;3691;1207
googletalk;off;auto;off;auto;silk-12000;auto;720;on;off;627;1381;4695;3201;ippi;off;auto;off;true;pcma-8000;auto;240;on;on;515;4843;598;4488
aim;on;auto;besteffort;auto;pcmu-8000;h264;480;off;off;1497;4420;2325;612;icq;on;udp;off;false;speex-8000;ulpfec;1080;on;on;515;3576;1947;4707
aim;on;auto;besteffort;auto;pcmu-8000;h264;1080;on;off;633;1391;238;3201;icq;off;auto;off;true;pcma-8000;auto;360;on;on;515;4827;257;4707
aim;on;auto;besteffort;auto;silk-24000;h264;1080;off;off;1497;4663;591;612;iptel.org;off;auto;off;true;pcma-8000;h264;360;on;on;666;4843;598;4488
aim;off;auto;off;auto;silk-12000;auto;720;on;off;627;1381;4695;3201;ippi;off;auto;off;true;pcma-8000;auto;360;on;on;515;4843;1003;4663
googletalk;on;auto;besteffort;auto;speex-8000;vp8;1080;off;off;1487;4564;238;3344;irc;off;auto;off;false;pcma-8000;auto;360;on;on;697;4843;598;4488
googletalk;on;auto;on;auto;pcmu-8000;h264;1080;on;off;664;1391;238;3201;ippi;off;auto;off;true;pcma-8000;auto;360;on;off;697;4946;4430;4488
googletalk;on;auto;off;auto;silk-24000;auto;1080;off;off;666;3391;577;1338;h323;off;auto;besteffort;auto;telephone-event-80000;auto;360;on;on;515;4843;598;4663
googletalk;off;auto;off;auto;pcmu-8000;h264;1080;on;off;1444;925;4817;3371;ippi;off;auto;off;false;pcmu-8000;auto;360;on;off;697;4843;598;4488
googletalk;on;auto;besteffort;auto;pcmu-8000;h264;1080;off;off;1351;4485;1602;612;iptel.org;off;auto;off;auto;pcma-8000;auto;360;on;off;697;4946;598;4488
googletalk;on;auto;off;auto;speex-8000;vp8;1080;off;off;988;3391;4695;3201;ippi;off;auto;besteffort;auto;telephone-event-80000;auto;360;on;on;541;4610;1513;4493
aim;on;auto;besteffort;auto;pcmu-8000;h264;1080;on;off;1497;925;3890;3344;iptel.org;off;udp;off;false;speex-8000;auto;360;on;on;515;2547;2572;4488
aim;on;auto;off;auto;speex-8000;h264;1080;off;off;1497;4663;591;612;iptel.org;off;auto;off;true;speex-16000;ulpfec;1080;on;on;541;3933;3187;209
aim;on;auto;besteffort;auto;speex-8000;vp8;1080;off;off;1497;4420;2325;612;icq;on;udp;off;false;silk-12000;ulpfec;1080;on;on;515;2524;598;4488
googletalk;on;auto;besteffort;auto;pcmu-8000;h264;1080;off;off;1497;4663;591;612;iptel.org;off;auto;off;false;speex-8000;ulpfec;480;on;off;697;3576;1947;4488
h323;on;auto;besteffort;true;pcmu-8000;h264;480;on;off;1444;925;3639;3344;googletalk;on;tls;off;false;speex-8000;rtx;1080;on;on;541;2714;4382;209
aim;on;auto;besteffort;auto;speex-8000;vp8;1080;off;off;970;3391;267;2621;ippi;off;auto;off;true;pcma-8000;auto;360;on;on;515;4507;4749;4488
googletalk;off;tls;off;auto;speex-8000;vp8;1080;off;on;970;3391;577;1897;h323;off;auto;besteffort;auto;auto;auto;360;on;on;515;4827;257;4707
googletalk;on;auto;besteffort;true;pcmu-8000;h264;1080;off;off;1497;4420;2325;612;icq;on;udp;off;false;speex-8000;rtx;1080;on;on;541;2714;4382;209
aim;on;auto;besteffort;auto;pcmu-8000;h264;1080;off;off;1497;4663;591;612;iptel.org;off;tls;off;false;speex-8000;red;360;on;on;541;3933;3400;2853
aim;off;auto;off;auto;pcmu-8000;auto;360;on;off;1497;1391;1723;3344;ippi;off;auto;off;true;pcma-8000;auto;360;on;off;666;2674;389;4922
aim;on;auto;besteffort;auto;pcmu-8000;h264;1080;off;off;1497;3814;4695;2904;ippi;off;auto;off;auto;pcma-8000;auto;360;on;on;515;4843;598;4663
aim;on;auto;besteffort;auto;pcmu-8000;h264;1080;on;off;1497;1391;238;3344;iptel.org;off;auto;off;true;pcma-8000;auto;360;on;off;666;4843;598;4488
ippi;on;auto;off;auto;pcmu-8000;h264;1080;off;off;1497;4420;2325;2626;h323;off;udp;off;auto;pcma-8000;auto;720;on;on;515;4843;2671;4664
aim;on;auto;besteffort;auto;pcmu-8000;h264;1080;on;off;1370;925;238;3344;iptel.org;off;tls;off;false;speex-8000;auto;720;on;on;515;2714;4382;2180
aim;on;auto;off;auto;pcmu-8000;red;1080;off;off;870;4113;4832;2626;icq;off;auto;off;true;pcma-8000;auto;1080;on;off;515;3437;2564;209
googletalk;on;auto;besteffort;true;pcmu-8000;h264;1080;off;off;1497;1739;591;612;iptel.org;off;auto;off;false;speex-8000;ulpfec;360;on;on;515;3576;1779;209
aim;on;auto;besteffort;auto;pcmu-8000;h264;1080;off;off;1497;4663;2040;612;iptel.org;off;auto;off;false;speex-8000;ulpfec;1080;on;on;515;3576;1947;4757
aim;on;auto;off;auto;speex-8000;h264;1080;off;off;1497;4663;591;612;iptel.org;off;auto;off;true;speex-16000;auto;360;on;on;697;4946;389;4922
aim;on;auto;besteffort;auto;pcmu-8000;h264;720;on;off;1487;4515;2204;3344;icq;on;auto;off;false;speex-8000;rtx;1080;on;on;515;4843;4382;209
googletalk;off;auto;off;true;telephone-event-80000;vp8;1080;off;off;970;3391;267;405;h323;off;auto;besteffort;auto;auto;auto;240;on;on;515;4843;598;4488
googletalk;off;tls;off;auto;silk-12000;auto;1080;off;off;988;3391;4695;224;ippi;off;auto;off;true;pcma-8000;auto;360;on;off;697;4843;598;4488
googletalk;off;auto;off;auto;pcmu-8000;auto;1080;on;off;857;2602;3246;2607;ippi;off;auto;off;true;pcma-8000;auto;720;on;on;515;4843;598;4488
googletalk;on;auto;besteffort;auto;pcmu-8000;auto;1080;on;off;1370;925;238;3344;iptel.org;off;auto;off;true;pcma-8000;auto;720;on;on;515;4574;598;4488
aim;on;auto;besteffort;true;pcmu-8000;h264;1080;off;off;1487;4564;577;405;icq;off;auto;on;auto;auto;vp8;240;on;on;515;4591;598;4664
googletalk;off;auto;on;auto;speex-8000;vp8;1080;off;on;829;4485;577;405;h323;off;auto;besteffort;auto;auto;vp8;240;on;on;515;4946;598;4488
googletalk;on;auto;off;auto;pcmu-8000;auto;1080;off;off;568;1793;4500;3201;ippi;off;tls;off;true;pcma-8000;auto;360;on;on;515;4827;257;4707
googletalk;on;auto;besteffort;auto;speex-8000;rtx;1080;off;off;829;4485;577;405;h323;off;auto;besteffort;auto;auto;vp8;240;on;on;515;4946;598;4663
googletalk;on;auto;besteffort;auto;pcmu-8000;h264;720;on;off;1497;2779;2204;3344;iptel.org;off;auto;off;false;speex-8000;ulpfec;1080;on;on;515;4966;2943;1601
googletalk;on;auto;besteffort;auto;pcmu-8000;h264;720;off;off;1497;925;2204;3344;ippi;off;tls;off;true;speex-8000;auto;1080;on;on;697;2877;294;4922
aim;off;auto;off;auto;silk-12000;auto;1080;off;off;664;1793;4500;3201;ippi;off;auto;off;true;telephone-event-80000;auto;720;on;off;697;4843;598;209
aim;on;auto;besteffort;auto;silk-24000;auto;1080;off;off;568;1793;4500;3201;ippi;off;tls;off;true;pcma-8000;auto;360;on;off;703;4946;4430;4515
googletalk;on;tls;off;auto;amr-wb-16000;vp8;1080;off;on;829;4485;577;405;h323;off;auto;besteffort;auto;auto;vp8;240;on;on;697;4946;389;4922
googletalk;on;auto;off;true;speex-8000;vp8;1080;off;off;829;4485;577;4066;h323;off;auto;besteffort;auto;auto;auto;360;on;on;515;4827;257;4707
aim;on;auto;besteffort;auto;pcmu-8000;h264;1080;on;off;1497;1749;1443;3344;icq;off;auto;off;true;pcma-8000;auto;360;on;on;515;4827;257;4707
aim;off;auto;besteffort;auto;pcmu-8000;h264;1080;on;off;1351;925;3105;3344;ippi;off;tls;off;false;speex-8000;red;360;on;on;541;2714;1315;275
aim;on;auto;besteffort;auto;pcmu-8000;h264;720;on;off;1497;925;2940;3344;ippi;off;tcp;off;false;speex-8000;auto;360;on;on;697;4843;598;4488
googletalk;on;auto;besteffort;auto;pcmu-8000;h264;1080;off;off;1487;4663;238;3344;icq;on;auto;off;false;speex-8000;ulpfec;1080;on;on;515;4843;294;4375
